  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      713        1.763        5.117            0      508.095      430.998       82.927
      714        2.030        4.943            0      494.016      412.776       80.349
      715        1.572        5.157            0      501.038      393.943       86.310
      716        1.710        5.237            0      499.914      402.804       88.047
      717        1.716        5.188            0      500.173      409.199       81.388
      718        1.680        5.156            0      500.214      454.300       83.134
      719        1.373        5.277            0      506.531      408.688       74.167
      720        1.252        5.382            0      510.263      424.144       90.632
      721        1.522        5.031            0      492.775      417.055       80.944
      722        1.771        5.286            0      506.718      406.625       87.066
      723        1.690        5.159            0      499.245      441.417       86.967
      724        1.685        5.252            0      504.187      394.974       91.523
      725        1.466        5.121            0      499.924      416.287       82.991
      726        1.955        5.072            0      499.682      415.056       78.314
      727        2.022        4.976            0      500.422      421.983       78.507
      728        1.774        5.078            0      501.933      433.663       83.266
      729        1.682        5.032            0      492.637      405.653       88.839
      730        1.816        5.044            0      500.607      407.603       79.300
      731        1.714        5.010            0      500.693      405.079       85.339
      732        1.728        5.115            0      501.757      415.117       86.063
      733        1.468        5.185            0      500.345      414.989       91.821
      734        1.809        5.336            0      504.697      429.790       85.946
      735        1.804        5.364            0      505.347      435.769       85.270
      736        1.687        5.249            0      505.219      467.632       87.905
      737        1.561        5.323            0      504.339      484.599       83.352
      738        1.666        5.455            0      511.964      427.803       81.545
      739        1.906        5.244            0      497.192      412.116       89.358
      740        1.788        5.086            0      497.187      418.374       80.707
      741        1.535        5.288            0      505.086      398.650       86.419
      742        1.820        5.017            0      494.603      396.334       84.227
      743        1.830        5.335            0      505.828      418.410       85.491
      744        1.844        5.126            0      502.534      428.270       77.497
      745        1.551        5.180            0      506.024      432.735       83.456
      746        1.863        5.111            0      496.326      409.360       81.884
      747        1.567        5.089            0      494.527      410.283       91.432
      748        1.981        5.051            0      498.799      371.899       80.559
      749        1.719        5.254            0      502.868      425.449       91.759
      750        1.473        5.225            0      501.530      405.697       85.437
      751        1.656        5.207            0      503.708      400.263       77.119
      752        1.843        5.095            0      500.678      444.130       80.406
      753        1.697        5.101            0      498.061      417.692       82.317
      754        1.563        5.345            0      508.984      427.953       85.177
      755        1.459        5.154            0      504.299      402.423       83.522
      756        1.706        5.168            0      505.751      431.162       83.896
      757        1.840        5.099            0      502.795      416.396       85.401
      758        1.807        5.034            0      498.782      436.963       79.160
      759        1.872        5.147            0      504.095      409.245       79.036
      760        1.405        5.312            0      506.050      428.860       86.178
      761        1.567        5.153            0      501.342      432.551       82.877
      762        1.973        5.066            0      501.691      438.250       83.126
      763        1.739        5.109            0      500.260      430.900       88.475
      764        1.701        5.077            0      499.379      402.839       81.071
      765        1.640        5.252            0      504.817      438.748       84.075
      766        1.583        5.208            0      502.595      435.550       88.811
      767        1.505        5.261            0      508.845      424.536       86.028
      768        1.585        5.340            0      505.864      433.860       84.789
      769        1.569        5.323            0      509.302      386.233       80.132
      770        1.515        5.313            0      506.403      379.411       81.671
      771        1.450        5.203            0      501.687      411.024       83.898
      772        1.433        5.258            0      504.216      397.490       88.013
      773        1.615        5.107            0      501.432      429.873       83.723
      774        1.871        5.208            0      500.820      392.109       87.860
      775        1.598        5.125            0      502.540      465.685       83.178
      776        1.625        5.111            0      500.812      396.105       90.202
      777        1.788        4.960            0      495.663      419.446       87.115
      778        1.606        5.130            0      498.220      431.946       81.650
      779        1.381        5.261            0      505.503      416.710       86.979
      780        1.509        5.347            0      507.584      425.629       85.766
      781        1.656        5.231            0      505.690      386.250       86.541
      782        1.681        5.381            0      502.070      377.497       89.167
      783        1.708        5.336            0      505.680      393.595       90.181
      784        1.537        5.342            0      503.366      380.559       85.435
      785        1.923        5.306            0      506.217      427.039       90.634
      786        2.068        5.105            0      505.942      405.753       84.785
      787        1.619        5.428            0      513.556      441.301       76.449
      788        1.678        5.226            0      505.536      423.263       91.601
      789        1.889        5.267            0      505.163      434.287       88.202
      790        2.079        5.152            0      504.955      409.177       83.687
      791        1.812        5.258            0      505.523      419.704       85.225
      792        1.911        5.254            0      507.773      433.080       84.709
      793        1.834        5.159            0      503.908      392.984       84.859
      794        1.863        5.181            0      505.278      401.367       83.283
      795        1.896        5.045            0      502.812      439.539       90.734
      796        1.843        5.003            0      493.344      396.215       85.579
      797        1.538        5.149            0      502.278      424.498       86.820
      798        1.597        5.209            0      501.006      413.629       87.857
      799        1.662        5.012            0      493.794      437.118       85.412
      800        1.817        5.193            0      506.228      440.254       80.965
      801        1.819        5.188            0      506.915      405.781       87.346
      802        1.618        5.148            0      499.200      414.491       89.794
      803        1.520        5.220            0      506.225      432.292       87.899
      804        1.777        5.256            0      505.223      455.609       88.273
      805        1.607        5.135            0      498.943      435.109       91.584
      806        1.562        5.218            0      501.434      440.756       87.944
      807        1.844        5.054            0      495.718      416.937       83.907
      808        1.988        5.143            0      503.710      419.900       83.964
      809        1.572        5.256            0      501.013      407.012       87.359
      810        1.927        4.993            0      492.061      409.991       86.388
      811        1.522        5.360            0      510.685      434.114       88.822
      812        1.657        5.311            0      504.224      445.451       84.960
      813        1.536        5.371            0      509.882      441.150       90.472
      814        1.586        5.265            0      507.545      430.869       82.942
      815        1.435        5.319            0      503.520      439.050       90.415
      816        1.659        5.308            0      502.805      394.721       84.559
      817        1.624        5.193            0      509.022      411.777       90.073
      818        1.244        5.337            0      503.839      383.130       91.964
      819        1.709        5.193            0      502.918      437.989       88.717
      820        1.715        5.196            0      504.923      442.384       74.362
      821        1.755        5.077            0      508.521      417.027       83.272
      822        1.575        5.182            0      498.850      420.185       87.282
      823        1.860        5.064            0      498.870      432.666       83.886
      824        1.605        5.072            0      500.015      407.490       85.906
      825        1.506        5.257            0      501.983      400.061       84.830
      826        1.690        5.224            0      509.845      427.115       85.421
      827        1.665        5.148            0      499.227      432.941       87.914
      828        1.549        5.345            0      509.276      434.030       84.212
      829        1.655        5.135            0      502.904      433.073       84.908
      830        1.421        5.318            0      504.113      388.302       87.376
      831        1.941        5.056            0      492.732      386.629       90.253
      832        1.679        5.077            0      492.412      430.379       84.423
      833        1.723        5.084            0      496.429      430.585       84.389
      834        1.530        5.160            0      505.266      455.592       86.993
      835        1.679        5.179            0      501.704      441.103       80.998
      836        1.864        5.007            0      498.938      392.174       74.003
      837        1.256        5.386            0      509.009      396.943       81.727
      838        1.738        5.237            0      504.969      400.903       84.482
      839        1.674        5.194            0      505.854      442.589       85.162
      840        1.761        5.049            0      498.562      436.037       77.470
      841        1.508        5.135            0      494.625      428.597       84.449
      842        1.637        5.148            0      498.904      457.509       86.444
      843        1.210        5.277            0      499.408      451.664       80.309
      844        1.573        5.216            0      500.344      431.906       86.981
      845        1.582        5.314            0      508.661      418.587       82.914
      846        1.665        5.262            0      502.272      461.957       86.785
      847        1.400        5.386            0      506.011      423.524       85.916
      848        2.113        5.156            0      503.856      427.766       82.370
      849        1.891        5.197            0      506.310      424.787       77.556
      850        1.508        5.326            0      509.432      472.335       74.465
      851        1.926        5.218            0      506.994      420.683       80.964
      852        1.774        5.089            0      505.337      405.439       80.617
      853        1.884        5.208            0      502.136      419.391       81.977
      854        1.388        5.275            0      504.332      426.300       87.119
      855        1.815        5.089            0      502.260      409.625       79.759
      856        1.882        5.090            0      497.535      388.355       83.153
      857        1.858        5.192            0      501.484      403.860       84.221
      858        1.612        5.115            0      500.735      375.651       78.647
      859        1.411        5.451            0      509.033      442.264       87.558
      860        1.405        5.238            0      504.370      412.806       81.734
      861        1.512        5.390            0      509.495      410.622       84.446
      862        1.494        5.285            0      502.517      429.970       87.492
      863        1.945        5.148            0      503.472      441.941       87.309
      864        1.611        5.255            0      508.673      399.071       80.059
      865        1.633        5.264            0      511.496      387.247       77.516
      866        1.599        5.291            0      506.996      395.152       84.328
      867        1.722        5.334            0      505.172      412.209       82.234
      868        2.101        5.050            0      501.526      388.734       81.780
      869        1.548        5.244            0      503.467      428.513       87.372
      870        1.548        5.320            0      506.994      430.599       82.864
      871        1.322        5.323            0      505.082      423.019       89.548
      872        1.908        5.126            0      506.056      387.134       78.934
      873        1.705        5.249            0      504.548      411.375       83.788
      874        1.526        5.426            0      509.332      430.549       89.592
      875        1.779        5.049            0      499.604      437.438       82.783
      876        1.610        5.260            0      503.068      433.209       87.087
      877        1.521        5.316            0      505.916      440.890       88.175
      878        1.519        5.206            0      499.813      416.009       91.687
      879        1.603        5.250            0      504.251      428.886       87.263
      880        2.006        5.059            0      504.457      476.329       85.411
      881        2.086        4.889            0      495.851      428.552       81.764
      882        1.942        5.041            0      500.336      430.266       85.252
      883        1.353        5.234            0      505.430      426.514       94.575
      884        1.670        5.279            0      506.216      393.856       87.519
      885        1.660        5.390            0      506.093      417.120       92.218
      886        1.726        5.344            0      503.443      448.896       80.685
      887        1.697        5.014            0      494.494      388.994       79.334
      888        1.876        5.090            0      500.285      378.343       84.133
      889        1.469        5.270            0      497.640      402.018       90.546
      890        1.810        5.269            0      509.858      416.449       81.251
      891        1.824        5.310            0      509.644      436.584       75.396
      892        1.774        5.076            0      501.206      391.110       89.258
      893        1.801        5.311            0      504.860      420.411       83.689
      894        1.608        5.354            0      506.352      419.527       86.606
      895        1.791        5.310            0      507.336      414.145       74.660
      896        1.616        5.236            0      500.538      415.640       85.185
      897        1.357        5.302            0      500.506      388.237       87.404
      898        1.786        5.083            0      496.361      396.265       82.143
      899        1.437        5.198            0      505.732      442.280       88.892
      900        1.815        5.231            0      504.620      407.284       80.677
      901        1.531        5.268            0      502.700      410.231       84.549
      902        1.566        5.092            0      496.107      414.219       86.025
      903        1.622        5.324            0      504.643      421.663       84.753
      904        1.786        5.228            0      500.372      433.001       80.448
      905        1.495        5.310            0      506.813      367.437       88.123
      906        1.727        5.113            0      503.336      432.042       81.484
      907        1.702        5.092            0      503.563      409.125       79.724
      908        1.981        5.053            0      495.831      382.703       85.079
      909        1.487        5.227            0      505.697      417.832       89.599
      910        1.388        5.301            0      503.647      430.905       89.298
      911        1.717        5.105            0      506.499      453.418       87.478
      912        1.506        5.260            0      504.862      426.356       84.986
      913        1.414        5.163            0      501.829      452.919       77.998
      914        1.590        5.251            0      500.781      471.123       86.199
      915        1.474        5.230            0      503.409      405.568       83.525
      916        1.668        5.205            0      495.411      374.541       83.195
      917        1.591        5.318            0      506.071      426.741       79.218
      918        1.407        5.240            0      504.264      423.941       87.287
      919        2.042        5.097            0      503.089      398.223       79.902
      920        1.868        5.108            0      503.717      436.863       82.127
      921        1.835        4.942            0      496.192      395.925       76.868
      922        1.752        4.982            0      494.524      416.276       83.665
      923        1.526        5.136            0      494.703      372.939       90.876
      924        1.909        5.112            0      499.263      404.511       74.178
      925        1.410        5.206            0      500.838      408.775       87.748
      926        1.853        5.159            0      500.850      419.287       83.625
      927        1.668        5.172            0      503.963      415.874       88.879
      928        1.729        5.112            0      503.415      405.749       80.100
      929        1.891        5.141            0      504.965      386.613       75.809
      930        1.715        5.327            0      506.694      408.814       86.065
      931        1.481        5.213            0      497.570      405.906       87.292
      932        1.586        5.245            0      507.019      439.023       83.476
      933        1.655        5.235            0      504.804      447.692       84.703
      934        1.523        5.317            0      507.101      442.588       88.843
      935        1.582        5.256            0      505.331      415.404       83.637
      936        1.507        5.121            0      500.694      420.723       84.788
      937        1.776        5.209            0      506.796      426.343       81.232
      938        1.532        5.217            0      509.095      434.592       89.634
      939        1.591        5.122            0      503.266      442.958       84.114
      940        1.557        5.090            0      500.767      439.913       86.997
      941        1.642        5.064            0      500.023      424.237       85.411
      942        1.479        5.314            0      507.416      439.073       83.018
      943        1.687        5.006            0      495.885      414.031       84.996
      944        1.509        5.217            0      503.920      425.887       89.805
      945        1.415        5.236            0      505.652      443.089       80.562
      946        1.408        5.411            0      507.054      410.744       85.280
      947        1.631        5.217            0      506.952      440.191       82.917
      948        1.310        5.307            0      506.013      424.169       84.046
      949        1.330        5.362            0      506.084      419.807       89.275
      950        1.769        5.156            0      502.372      374.661       82.146
      951        1.509        5.318            0      502.444      419.500       85.443
      952        1.570        5.285            0      503.332      427.119       84.154
      953        1.349        5.293            0      509.399      427.487       89.085
      954        1.521        5.327            0      503.385      424.548       88.644
      955        1.664        5.369            0      511.795      419.143       84.373
      956        1.308        5.355            0      509.546      431.757       87.590
      957        1.791        5.355            0      508.290      419.593       83.718
      958        1.666        5.205            0      506.220      456.568       85.317
      959        1.842        5.285            0      507.359      437.557       86.220
      960        1.674        5.085            0      501.350      429.286       78.627
      961        1.819        5.036            0      498.961      390.089       80.363
      962        2.223        4.927            0      488.801      370.778       81.438
      963        1.886        5.120            0      496.736      341.353       86.742
      964        1.795        5.064            0      499.024      380.924       78.785
      965        1.783        4.952            0      491.860      396.459       82.493
      966        1.562        5.346            0      507.861      408.678       80.769
      967        1.356        5.351            0      512.397      424.785       86.391
      968        1.771        5.249            0      505.597      389.777       77.052
      969        1.296        5.206            0      503.182      451.363       89.195
      970        1.614        5.321            0      504.281      429.480       84.397
      971        1.539        5.333            0      509.693      457.474       85.616
      972        1.820        5.108            0      503.654      453.803       86.717
      973        1.993        5.021            0      505.033      428.343       83.404
      974        1.790        5.173            0      505.081      422.276       79.184
      975        1.720        4.999            0      497.808      421.742       85.936
      976        2.131        5.027            0      497.248      387.451       80.386
      977        1.792        5.178            0      499.267      379.294       83.214
      978        1.409        5.347            0      505.095      393.333       85.416
      979        1.419        5.352            0      508.314      424.087       87.411
      980        1.717        5.074            0      496.805      449.124       85.904
      981        1.648        5.164            0      503.330      403.010       84.869
      982        1.989        5.059            0      494.871      406.461       77.292
      983        1.584        5.174            0      496.302      409.778       83.592
      984        1.450        5.330            0      505.042      408.560       90.019
      985        1.365        5.301            0      504.975      395.497       84.688
      986        1.701        5.029            0      495.518      423.999       81.189
      987        1.848        5.075            0      507.247      424.599       81.294
      988        1.434        5.288            0      506.336      484.689       81.862
      989        1.698        5.039            0      496.352      389.526       79.934
      990        1.558        5.246            0      512.196      479.593       80.290
      991        1.659        5.120            0      502.040      412.722       83.941
      992        1.546        5.157            0      505.466      423.383       86.750
      993        1.757        5.151            0      503.279      416.416       87.886
      994        1.520        5.186            0      506.508      421.196       86.235
      995        1.456        5.132            0      500.138      419.015       84.854
      996        1.704        5.130            0      502.815      424.462       82.018
      997        1.729        5.093            0      500.570      391.212       83.715
      998        1.366        5.140            0      501.007      404.213       85.003
      999        1.742        5.146            0      501.456      421.440       83.714
     1000        1.845        5.133            0      507.849      413.352       84.095
     1001        1.617        5.202            0      506.219      428.271       81.538
     1002        1.632        5.109            0      501.121      417.284       81.658
     1003        1.293        5.238            0      504.747      427.214       77.751
     1004        1.638        5.188            0      502.436      461.136       85.259
     1005        1.540        5.211            0      502.845      445.387       86.991
     1006        1.624        5.159            0      501.232      446.045       84.813
     1007        1.557        5.067            0      495.164      443.051       73.556
     1008        1.590        5.109            0      497.441      412.013       85.618
     1009        1.464        5.328            0      505.451      423.894       84.624
     1010        1.865        5.108            0      501.839      415.803       85.121
     1011        1.270        5.368            0      503.565      417.874       92.039
     1012        1.764        5.127            0      501.409      429.015       81.304
     1013        1.575        5.221            0      505.799      411.385       85.482
     1014        1.441        5.306            0      508.311      431.109       89.098
     1015        1.515        5.259            0      506.900      449.581       91.241
     1016        1.817        5.044            0      502.518      430.480       84.438
     1017        1.547        5.248            0      510.687      444.683       84.983
     1018        1.799        5.169            0      502.185      422.054       88.570
     1019        1.626        5.198            0      505.402      428.129       89.848
     1020        1.522        5.181            0      506.284      424.174       84.946
     1021        1.751        5.177            0      505.028      424.197       81.956
     1022        1.690        5.072            0      497.555      438.958       78.628
     1023        1.924        5.148            0      504.150      378.235       84.109
     1024        1.722        5.182            0      503.445      422.208       86.924
     1025        1.462        5.184            0      507.770      427.278       88.442
     1026        1.854        5.101            0      496.294      395.205       84.241
     1027        2.061        5.028            0      501.773      401.409       87.552
     1028        1.872        5.049            0      502.649      417.835       88.293
     1029        1.414        5.242            0      504.194      366.128       82.071
     1030        1.694        5.184            0      503.923      396.071       83.349
     1031        1.822        5.107            0      505.383      387.568       82.949
     1032        1.491        5.209            0      505.369      395.941       83.026
     1033        1.777        5.107            0      498.289      347.055       86.436
     1034        1.913        5.104            0      497.622      407.811       78.101
     1035        1.519        5.122            0      501.936      394.940       82.058
     1036        1.525        5.212            0      500.983      400.450       82.001
     1037        1.582        5.271            0      500.809      411.507       91.341
     1038        1.881        5.239            0      510.140      425.757       79.470
     1039        1.542        5.238            0      499.045      397.494       86.029
     1040        1.502        5.471            0      511.414      398.129       81.708
     1041        1.557        5.326            0      502.875      386.086       79.942
     1042        1.433        5.288            0      509.570      437.714       89.711
     1043        1.572        5.372            0      506.651      383.518       84.327
     1044        1.611        5.246            0      503.420      422.275       88.076
     1045        1.889        5.077            0      504.442      388.312       88.533
     1046        2.103        4.818            0      481.364      385.014       78.830
     1047        2.507        4.867            0      489.144      368.157       80.261
     1048        2.350        4.862            0      491.746      409.116       80.398
     1049        1.851        5.083            0      497.210      361.581       96.022
     1050        2.338        4.950            0      490.970      339.151       80.427
     1051        1.785        4.976            0      490.280      336.120       89.861
     1052        2.222        5.003            0      494.078      420.782       86.999
     1053        1.992        4.984            0      495.041      420.441       85.462
     1054        2.427        4.758            0      483.289      412.294       78.885
     1055        2.754        4.754            0      481.619      429.461       78.960
     1056        2.620        4.870            0      499.627      440.217       87.813
     1057        2.576        4.792            0      483.169      419.165       79.361
     1058        2.940        4.582            0      472.217      428.157       78.595
     1059        2.830        4.726            0      481.060      410.153       81.854
     1060        2.851        4.725            0      489.683      471.853       85.254
     1061        2.922        4.670            0      481.716      499.132       76.523
     1062        2.769        4.766            0      489.608      470.386       85.471
     1063        2.925        4.699            0      482.545      519.030       80.231
     1064        2.946        4.716            0      479.000      459.836       75.946
     1065        2.867        4.688            0      476.064      454.268       74.678
     1066        2.671        4.786            0      478.712      431.936       81.916
     1067        2.977        4.738            0      493.302      518.667       76.992
     1068        2.587        4.804            0      483.816      449.970       79.178
     1069        2.822        4.732            0      480.965      455.955       79.539
     1070        2.357        4.935            0      500.190      446.710       88.042
     1071        2.874        4.753            0      479.178      451.889       77.994
     1072        2.714        4.807            0      485.849      461.407       77.945
     1073        2.681        4.738            0      481.645      473.722       84.908
     1074        2.701        4.779            0      483.892      479.312       85.914
     1075        2.860        4.703            0      483.896      495.910       80.502
     1076        2.666        4.755            0      482.916      454.311       87.382
     1077        2.802        4.814            0      484.609      447.176       79.697
     1078        2.867        4.760            0      487.155      390.021       83.028
     1079        2.451        4.816            0      486.114      416.902       80.994
     1080        2.243        5.023            0      492.750      424.411       83.299
     1081        2.090        4.999            0      501.711      409.757       92.469
     1082        2.983        4.710            0      480.213      436.280       77.915
     1083        2.687        4.770            0      485.275      449.655       80.055
     1084        2.753        4.791            0      482.682      410.251       80.632
     1085        2.612        4.913            0      495.677      414.551       80.717
     1086        2.542        4.885            0      490.402      459.015       85.279
     1087        2.734        4.850            0      489.851      470.535       84.989
     1088        2.857        4.757            0      488.098      437.087       76.106
     1089        2.150        4.946            0      496.810      445.911       84.194
     1090        2.497        4.847            0      492.902      430.484       84.581
     1091        2.703        4.817            0      499.684      444.059       86.244
     1092        2.646        4.867            0      494.642      389.648       88.085
     1093        2.620        4.790            0      491.643      411.274       76.267
     1094        1.988        5.124            0      508.661      352.299       91.053
     1095        2.395        4.938            0      495.648      388.710       86.404
     1096        2.331        4.931            0      492.748      359.637       77.526
     1097        2.672        4.813            0      484.330      342.656       80.655
     1098        2.684        4.764            0      485.729      342.465       78.284
     1099        2.022        5.024            0      495.090      341.114       93.410
     1100        2.061        4.951            0      493.134      318.461       87.388
     1101        2.156        4.998            0      497.453      321.506       88.763
     1102        2.048        4.988            0      503.819      334.307       90.703
     1103        2.865        4.740            0      471.233      332.643       77.594
     1104        2.808        4.589            0      472.729      333.960       82.172
     1105        2.244        4.957            0      491.158      394.815       92.014
     1106        2.256        4.880            0      485.816      336.941       83.577
     1107        2.310        4.824            0      479.215      325.523       85.712
     1108        2.133        5.023            0      493.900      365.880       86.790
     1109        2.529        4.848            0      482.923      368.153       77.532
     1110        2.528        4.831            0      483.570      332.642       91.445
     1111        2.410        4.966            0      491.879      365.309       84.085
     1112        2.213        4.921            0      486.758      358.693       90.232
     1113        2.374        4.941            0      498.913      380.393       86.244
     1114        2.325        4.952            0      486.381      380.448       83.290
     1115        2.071        5.022            0      493.964      356.059       88.977
     1116        1.925        5.072            0      494.042      392.827       85.765
     1117        2.342        4.888            0      481.944      369.241       93.541
     1118        1.851        5.109            0      493.234      396.728       82.189
     1119        1.959        5.116            0      495.114      392.305       93.291
     1120        1.968        5.022            0      491.309      434.336       83.148
     1121        2.297        4.939            0      475.727      368.078       88.942
     1122        1.993        5.023            0      491.262      393.857       76.812
     1123        2.208        4.913            0      481.252      388.973       83.585
     1124        1.798        5.181            0      496.158      388.440       85.346
     1125        1.585        5.166            0      504.564      428.730       92.302
     1126        1.700        5.105            0      491.534      396.597       86.627
     1127        1.671        5.361            0      503.363      412.362       88.198
     1128        2.074        5.017            0      484.125      389.400       85.858
     1129        2.089        4.981            0      494.554      424.764       83.783
     1130        1.617        5.279            0      510.347      409.812       94.666
     1131        2.302        4.974            0      491.201      384.476       87.232
     1132        2.250        4.940            0      489.172      386.996       94.386
     1133        2.097        5.023            0      497.036      428.762       82.990
     1134        2.673        4.867            0      480.758      359.583       80.597
     1135        2.779        4.716            0      482.025      406.133       75.629
     1136        2.319        4.835            0      481.569      378.677       75.773
     1137        1.827        5.118            0      493.946      381.232       89.471
     1138        2.126        4.917            0      483.274      368.205       88.287
     1139        2.664        4.808            0      476.948      391.872       86.918
     1140        1.733        5.113            0      493.916      423.342       90.526
     1141        2.062        5.011            0      492.389      370.840       85.837
     1142        1.823        5.229            0      503.419      429.893       88.075
     1143        2.084        5.247            0      501.513      392.356       87.049
     1144        2.029        5.037            0      485.140      408.466       94.199
     1145        2.022        5.027            0      487.208      387.160       96.352
     1146        2.266        4.978            0      478.344      370.480       91.999
     1147        1.944        5.055            0      491.561      377.723       89.937
     1148        2.185        5.037            0      491.726      375.602       86.092
     1149        2.316        4.861            0      475.212      349.090       88.728
     1150        2.129        5.082            0      495.649      411.777       88.457
     1151        2.211        4.958            0      482.582      366.013       90.217
     1152        2.004        5.101            0      487.335      401.134       94.133
     1153        2.059        5.141            0      487.505      371.994       92.498
     1154        2.089        5.116            0      492.810      381.563       86.191
     1155        1.942        5.123            0      496.446      391.660       88.175
     1156        2.475        4.912            0      487.304      370.295       82.736
     1157        1.805        5.084            0      493.682      378.941       84.507
     1158        2.121        5.026            0      491.168      376.699       87.391
     1159        2.342        4.940            0      481.747      382.074       80.488
     1160        2.466        4.953            0      491.908      410.019       85.938
     1161        2.203        4.954            0      486.663      392.392       88.259
     1162        2.067        5.153            0      494.036      435.624       80.019
     1163        2.061        5.004            0      488.767      373.671       82.585
     1164        2.197        4.959            0      484.511      358.593       91.164
     1165        1.643        5.243            0      501.137      417.251       85.863
     1166        1.948        5.192            0      498.527      437.479       80.684
     1167        1.923        5.180            0      506.153      401.484       88.521
     1168        2.092        5.015            0      494.780      361.776       84.113
     1169        1.637        5.171            0      502.772      395.141       86.099
     1170        1.856        5.170            0      496.840      380.587       88.996
     1171        1.751        5.145            0      503.514      395.289       87.255
     1172        1.891        5.135            0      504.567      409.060       87.634
     1173        1.853        5.079            0      504.083      408.494       88.723
     1174        2.041        5.058            0      501.622      435.163       91.287
     1175        1.982        5.163            0      499.374      424.316       81.997
     1176        2.128        4.954            0      494.827      393.278       85.719
     1177        1.872        5.184            0      502.384      424.067       94.345
     1178        1.889        5.179            0      499.903      417.346       82.856
     1179        2.521        4.858            0      487.660      408.518       76.827
     1180        1.951        5.081            0      502.895      424.111       83.420
     1181        1.915        5.115            0      494.969      442.384       86.565
     1182        1.656        5.246            0      506.377      393.570       86.294
     1183        1.749        5.287            0      507.304      433.930       82.164
     1184        2.347        5.009            0      502.370      409.378       79.762
     1185        2.413        4.978            0      493.674      467.524       83.098
     1186        1.824        5.220            0      506.809      458.998       86.691
     1187        2.270        4.955            0      492.287      425.298       87.188
     1188        2.288        4.866            0      488.489      485.702       87.960
     1189        2.593        4.895            0      492.772      513.697       76.592
     1190        2.152        5.088            0      496.944      497.073       80.588
     1191        2.744        4.760            0      478.947      453.350       74.936
     1192        2.561        4.871            0      490.723      538.841       82.704
     1193        2.747        4.791            0      486.264      509.678       76.942
     1194        2.829        4.677            0      483.450      508.920       72.538
     1195        2.252        4.968            0      497.467      525.874       80.242
     1196        2.854        4.837            0      485.523      519.012       85.991
     1197        2.789        4.768            0      482.574      512.009       77.257
     1198        2.460        4.876            0      488.776      537.506       72.522
     1199        2.622        4.837            0      491.182      546.038       87.195
     1200        2.739        4.887            0      497.162      540.944       79.301
     1201        2.523        4.837            0      488.754      501.331       83.791
     1202        2.740        4.788            0      489.344      510.595       84.893
     1203        2.558        4.745            0      479.269      509.538       82.385
     1204        2.040        4.913            0      486.685      475.934       87.223
     1205        2.621        4.877            0      486.885      458.826       82.832
     1206        2.927        4.591            0      470.451      448.427       74.791
     1207        2.836        4.646            0      475.464      470.380       81.548
     1208        2.533        4.715            0      476.398      518.346       80.347
     1209        3.016        4.744            0      477.494      456.418       72.990
     1210        2.815        4.736            0      487.025      494.347       77.237
     1211        2.687        4.690            0      482.188      493.547       83.076
     1212        2.816        4.717            0      483.843      553.906       79.737
     1213        2.925        4.756            0      489.320      486.650       76.109
     1214        2.356        4.957            0      496.033      516.101       87.606
     1215        2.687        4.657            0      479.033      471.399       80.739
     1216        2.815        4.848            0      485.098      484.031       80.055
     1217        2.629        4.669            0      474.449      476.216       82.076
     1218        2.662        4.759            0      483.407      467.609       80.695
     1219        2.700        4.718            0      480.164      530.795       73.881
     1220        2.615        4.842            0      494.039      547.889       81.995
     1221        2.825        4.703            0      477.251      484.885       78.053
     1222        2.937        4.683            0      477.636      532.926       73.290
     1223        2.725        4.801            0      491.547      543.963       76.073
     1224        2.891        4.728            0      488.712      534.173       71.945
