## Torsion are defined with the following atomIDs:
# dihed1: ai= 2462 aj= 2461 ak= 2460 al= 2458
# dihed2: ai= 2455 aj= 2454 ak= 2453 al= 2451
# dihed3: ai= 2454 aj= 2453 ak= 2451 al= 2450
# dihed4: ai= 2453 aj= 2451 ak= 2450 al= 2449
# dihed5: ai= 2436 aj= 2435 ak= 2434 al= 2431
# dihed6: ai= 2447 aj= 2436 ak= 2437 al= 2439
# dihed7: ai= 2436 aj= 2437 ak= 2439 al= 2440
# dihed8: ai= 2430 aj= 2429 ak= 2428 al= 2427
# dihed9: ai= 2429 aj= 2428 ak= 2427 al= 2423
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9
2839  -81.485  -68.952    7.131  155.051   75.526   22.601   80.081   19.029  128.397
2840  -67.724  -83.141    4.754  162.086  142.779   -3.203   82.262  -44.725  130.802
2841  -85.338  -77.822   16.268  156.714   76.606   -2.234  123.326   42.853  126.597
2842  -69.278  -81.659   11.839  146.919   94.622    6.811   98.161   26.896   80.900
2843  -43.957  -81.141    5.966  152.118 -177.956  -17.978  123.256    5.783   75.075
2844  -59.617  -71.458   -0.271  160.859  161.092  -17.871  103.939   -3.849   80.958
2845   54.862  -86.656   17.896  149.634 -149.244   -0.485  101.427  -58.134  149.163
2846  -65.103  -72.868   15.377  141.620  -92.236  -19.284  112.870  -58.861  170.425
2847  166.935  -86.096    7.500  132.089  -97.536  -16.819  118.886  -25.053  162.502
2848   76.022  -64.407   -5.672  155.301  -50.121   -5.169   87.668  -82.157   69.087
2849  -54.968  -86.511   -1.011  147.045  -58.233  -18.147  113.732  -42.284  165.892
2850 -179.942  -53.636  -30.858  166.527  -48.128  -10.779   70.878  -30.468 -176.312
2851 -170.468  -66.186    5.087  141.944 -111.472  -22.765   92.488   14.595   75.798
2852   49.232  -91.374   14.770  142.794  -93.949  -27.003  110.241  -43.785  162.257
2853   64.263  -73.265    5.540  156.271 -113.382  -22.534  131.361  -35.072 -171.552
2854   69.282  -55.367    4.988  160.821 -107.151  -22.243  115.026   14.390  156.227
2855   48.093  -65.621   13.192  169.921 -102.298    2.870  104.158  -47.461  177.921
2856   55.730  -78.754   19.325  163.060 -101.815  -10.113  112.583  -18.234 -170.159
2857  -85.579  -64.952    4.470  167.783 -102.039   -9.892   89.474  -28.091  171.884
2858  -69.723  -64.586    2.062  162.152 -161.593   -8.778  103.833    8.457   65.847
2859  -57.312  -71.547   21.360  151.128 -111.701  -30.113  130.165  -16.266  171.873
2860  -79.011  -81.862   28.658  136.021 -124.785    9.359   87.259  -14.906   74.309
2861  -46.948  -66.304    0.010  154.361 -134.237    7.063   85.493   47.854   46.199
2862  -48.555  -99.884   35.201  132.210 -141.985    7.365  109.306   -7.457   76.209
2863  -76.155  -70.673   16.714  146.189 -128.205   10.519   80.368  -51.343   88.177
2864  166.481  -96.606   -2.120  150.410 -136.455   -2.918   71.999   16.673   70.999
2865 -177.651  -82.355    3.920  138.451 -129.500    7.077   63.421   68.611   49.360
2866  167.476  -87.319    1.404  139.003 -123.911   -0.008  101.708   35.507   59.141
2867 -174.722  -67.519  -11.780  150.696 -138.162    7.318   81.324  -21.856   82.641
2868  157.478  -98.935   17.774  129.626 -133.530   -1.270  105.236   -5.822   86.799
2869  156.657 -110.751   10.303  144.535 -130.854   17.570   85.192   33.993   64.027
2870  178.254  -93.603    3.535  145.229 -109.491    9.944   98.648  -24.937   93.464
2871  166.383  -69.777   -5.467  146.488 -116.598    6.695   80.383  -35.176   97.653
2872 -161.530  -69.974    0.568  144.456 -166.461  -19.989   84.383  -24.601   90.558
2873 -175.785  -76.025   -1.669  165.975  -59.191  -20.393  115.208 -151.757   59.063
2874  174.908  -79.388   -3.172  161.886  -48.790  -12.540   96.465 -142.603  133.944
2875 -175.328  -76.028    6.631  153.280  -70.458   -3.032  117.219 -169.990  165.899
2876 -173.242  -87.051   11.171  142.157 -106.843   -5.541  116.175 -125.813   51.510
2877 -161.522  -93.125   17.759  131.605  -99.443   10.292   74.441 -136.381   58.231
2878   54.264  -76.668    8.263  151.049  -99.069  -14.288   91.356  155.191   82.742
2879  -76.875  -63.048  -12.296  171.921  -90.293   14.161   73.150  131.082  173.023
2880  -67.230  -75.827    1.297  159.413 -102.565   21.139   80.159 -159.219  161.450
2881  -67.323  -76.766    6.852  151.817 -113.669  -18.959  104.628  150.451  171.163
2882 -179.606  -56.147  -18.571  166.697 -124.534  -27.754  119.874  128.079  143.664
2883  173.022  -71.520    6.678  145.595 -109.807  -14.179  102.569  135.235 -170.016
2884 -160.689  -80.315    2.458  150.732 -126.185   16.584   96.311  171.189  172.243
2885  -62.755  -75.972    5.336  154.219  -99.314   14.674   68.482  170.193 -176.345
2886  -64.116  -69.059  -10.122  164.510 -124.951  -23.142  119.269  141.089  138.250
2887  -69.268  -82.484   13.380  134.172 -100.362  -22.309   99.082 -170.997   76.788
2888  -60.453  -73.811    2.161  142.419 -132.583  -16.847   98.828 -147.177   75.004
2889   65.411  -59.554  -20.100  158.529 -133.016  -39.183  120.918 -169.098   88.333
2890  -66.847  -74.543   -9.150  147.025 -123.734  -13.803   89.316 -171.317   71.412
2891  -68.463  -84.632   -4.149  145.107 -107.062    6.516   89.035  141.571  175.789
2892  -55.903  -94.029   23.473  135.594 -107.307    6.596   83.519  122.208  165.606
2893  -62.834  -87.412   12.679  146.828 -124.335    6.419   75.288  128.507  165.415
2894  -51.341  -83.229   -0.688  144.709  -96.663   17.506   75.802  118.648 -161.411
2895  -36.106  -71.652    6.359  149.000 -118.509   25.997   85.291  145.807 -171.811
2896  -54.081  -40.102  -21.749  164.709  -99.213  -22.552  101.838   91.116  156.135
2897   -8.087  -64.979    4.918  165.024 -123.197   -0.276   91.269  153.986 -175.108
2898  -67.773  -61.846   -1.019  158.358  -95.520  -29.253  126.203  108.431  154.572
2899  -62.678  -56.204  -11.380  173.977 -111.673  -41.464  113.121  144.931 -154.660
2900   69.200 -129.072   16.321  118.331 -135.008  -29.854  121.238 -133.989   68.365
2901   77.491  -75.255    0.033  162.535 -131.746   12.722  101.063 -149.725   65.545
2902   61.662 -111.809   15.094  140.170  -97.673    1.177   96.340   97.710  157.014
2903   53.332  -84.827    2.840  144.647 -144.361   -5.334   96.594  127.018 -168.455
2904   69.113 -104.780    0.148  125.571 -123.968    3.128   91.698  126.281  172.768
2905   54.165  -96.648    0.861  142.008 -107.413   28.423   69.524  178.106 -179.070
2906   71.957 -116.997   15.360  138.194 -108.893    1.197   97.457  141.019 -174.527
2907   78.406  -79.912   -1.142  149.482 -114.785   -1.962   63.780  121.480  163.377
2908  -56.525  -56.007  -17.108  166.404 -107.645    6.219   76.220  120.996  158.460
2909  -72.133  -76.796   -5.026  148.353 -111.629    7.467   79.134  125.663  130.214
2910 -175.977  -71.955  -11.122  149.806  -87.022    6.478  119.187  116.079 -179.953
2911  171.726 -105.694  -25.850  151.176 -132.038    8.110   80.405  133.981  151.446
2912   55.104  -86.304   -0.468  145.891 -128.145    5.122   96.425 -159.455   61.533
2913   53.265 -138.719   14.921  118.070 -128.083  -16.839   99.498 -155.438   70.680
2914   61.508  -87.568  -20.860  161.265 -119.636    5.035   84.631  146.394  143.570
2915  -54.366  -94.148  -13.486  139.622 -154.397   29.881   84.761  148.589 -166.344
2916  -69.696  -94.797    8.282  139.188 -102.314    2.446   79.642  124.806  175.842
2917  -61.571  -94.453   -3.376  147.409 -118.381   15.395   89.920  101.189  162.942
2918  -60.042 -101.687  -15.852  152.632  -95.740   12.817   68.944  103.351  156.666
2919   47.071  -75.947   -2.357  142.133 -117.719    6.275  101.515  113.537  143.646
2920   66.133  -89.997    3.038  137.399 -110.831   14.077   61.917  102.137  169.804
2921   66.136  -49.386    5.221  152.359 -106.789   18.176   83.335  112.883 -164.406
2922 -166.327  -86.423   -3.685  148.478  -89.510    8.511  100.424  108.360  174.421
2923   51.221  -63.655  -28.230  163.456 -102.794   11.011   75.410  104.849  179.093
2924  -65.661  -82.824   -3.741  148.997  -92.259  -21.501   97.840  130.798  162.479
2925  -30.006  -63.799    2.531  153.302 -111.513  -11.574   92.411  129.346  165.821
2926  -54.469  -60.722  -12.356  165.625 -102.633    6.859   60.360  119.895  151.211
2927  174.995  -67.170   -3.662  140.061 -114.409   18.031   67.988  102.359  160.414
2928 -161.380  -65.185    9.500  158.179 -106.975   11.219   69.534  137.801 -170.799
2929 -175.281  -90.294    5.336  145.591 -112.127    8.948   99.734  128.502  153.936
2930  -50.939  -61.403   -6.998  160.342  -90.061   19.516   86.633   88.781  164.000
2931  173.664  -83.887   -4.610  152.959 -106.688    5.463   75.439  125.981   74.793
2932 -161.731  -62.886  -24.798  162.891 -145.585  -14.563   96.055  166.349   82.418
2933 -175.528  -78.544    0.674  157.900 -154.960  -26.517  113.940 -157.514   69.378
2934 -159.076  -68.659  -11.443  144.209 -106.348  -32.129  129.017  166.214   93.691
2935  -61.794  -84.638    4.675  158.181 -137.991  -21.586  115.672  174.210   71.951
2936  -43.908  -77.371  -14.480  165.035  169.630  -15.039  115.583 -147.200  143.893
2937  -35.107  -85.951    0.362  138.992 -129.597   12.117   88.177 -168.132  177.541
2938   55.647 -118.303   20.551  126.726 -139.767  -22.341  105.695  165.159 -171.768
2939   44.271  -65.763   14.962  149.275 -145.361    6.147   91.928  175.524   84.446
2940   68.217  -61.707    6.659  144.853 -142.345  -10.760  103.442 -174.954  159.360
2941 -154.137 -116.473    3.999  131.507 -118.218   19.412   76.855  150.282  174.076
2942 -172.923  -82.092  -11.653  101.191 -130.124   -3.482   90.341  179.097   75.359
2943  -59.558 -105.131    3.374  135.401 -149.315    3.420   90.379 -139.584   62.176
2944  -67.042  -62.983    1.672  112.983 -119.456    9.541   84.483  121.354  122.719
2945   75.675  -23.599  -27.178  120.991 -133.288   -4.998  102.491  177.994  172.077
2946   67.785  -46.403  -13.167  119.301 -119.901    7.360   70.752  152.486 -167.770
2947 -168.428  -56.270  -28.722  152.743 -133.486  -10.203  110.428  140.199  100.515
2948  173.504  -78.291   -4.551  107.553 -110.844   10.922   83.592  156.278  165.763
2949  -60.668 -100.536  -16.060  104.341 -118.165   16.261   94.848  127.293  131.174
2950  160.400  -93.760    3.499   97.171 -137.842    3.051  100.777  164.673  170.251
2951 -179.362  -90.921  -28.098  108.096 -129.939    6.814   78.113  171.829  167.999
2952   76.289  -53.437  -28.522  110.511 -134.048    7.679   68.347  137.841 -166.439
2953   61.013  -96.231   -8.777  122.410 -117.803   13.445   74.161  146.416  104.884
2954   65.287  -91.071  -20.876  114.510 -125.844   -4.777   93.989  158.605  153.667
2955   60.375 -133.803   15.071   87.217 -117.796   -1.121  106.307  148.065  166.455
2956  -56.522 -112.706   -3.269  121.637 -115.823   18.181  108.766  151.537  179.164
2957 -174.567 -138.299   12.316  113.691 -103.489  -22.831  118.123  104.454  170.730
2958 -169.962 -142.659   13.607  117.863 -139.255    7.324   82.695  138.990  112.864
2959  171.679 -110.146    1.829  134.920 -138.910   -5.374  101.923  158.660  118.025
2960  169.101 -145.891    3.611  120.698 -120.320  -27.663   93.647  136.117  120.763
2961  174.482 -139.006   -0.041  119.538 -121.590  -23.888  121.558  134.844  127.870
2962  167.294 -143.243    7.254  126.040 -141.567  -25.210  111.700  163.339   95.690
2963  -53.564 -144.189   19.847  113.376 -131.311   13.522   73.476  121.856  170.382
2964  154.454 -126.841   -7.114  125.950 -137.810    7.751   76.995  122.681   89.062
2965  161.664 -110.451   -9.326  131.480 -135.945   10.657   98.229  162.012 -172.910
2966  173.631 -117.238  -11.300  141.730 -146.766   -8.602  101.978  138.274   89.829
2967  175.037 -135.254   -9.198  130.214 -144.823  -12.362   67.419  156.950  169.968
2968   50.813 -108.346  -24.208  128.114 -138.806  -16.402   93.763   87.268  118.351
2969   98.105 -130.439    9.057  130.508 -136.986   -1.800   89.936  114.985   97.544
2970   70.683 -114.962   -5.060  133.934 -114.231  -30.630  117.026   94.704   80.480
2971   57.133 -113.259   -8.205  148.975 -148.917  -10.153  107.401 -136.232   55.214
2972   40.216 -128.774   15.512   95.308 -108.613  -21.645  119.610 -158.028   77.049
2973   62.816  -97.596    1.262  138.220  -87.918  -31.462  124.478  148.314  107.499
2974   54.750  -80.321    5.461  146.438 -127.529   -7.751   94.202 -129.475   50.519
2975   37.960  -78.544  -20.099  158.529  -94.502   14.234   82.920 -176.714  163.966
2976  -65.857 -119.315    8.596  132.389 -104.549  -19.691  115.875  171.884  143.682
2977 -157.138 -113.864    1.231  125.773 -105.898    6.895   67.895  173.224   89.110
2978 -166.225 -131.893   15.992  104.323 -112.713   21.359   81.158 -156.132   64.048
2979 -177.617  -67.393    2.334  122.744 -104.546    8.278   84.546 -171.341   76.165
2980  -67.326  -54.094  -13.453  168.187  -90.844   13.996   95.956  172.285   66.899
2981   62.652  -68.808  -10.419  162.232  -93.983    0.485   85.594 -153.116   64.430
2982   62.012  -76.722    5.428  158.910  -90.244    5.908   80.483  170.904  169.981
2983   83.728  -40.263  -15.611  162.104  -72.496   -2.308  106.294 -138.281   99.390
2984  -54.968  -41.897  -12.215 -170.455  -72.778   21.628   62.333 -176.219   69.696
2985  -62.872  -71.295   11.736  153.826 -107.909  -47.400  111.488 -176.857   86.945
2986  -66.694  -63.788    5.217  162.312  -98.993   11.521   76.432 -162.317   68.367
2987 -174.088  -61.917  -20.440  164.440  -66.465    3.731  103.427 -163.379   58.611
2988  -58.405  -46.792   -4.507  169.487  -74.009   -3.732   95.360 -156.528   91.280
2989  -65.201  -77.193   -3.597 -176.831  -73.159    1.164   95.519 -166.001  156.978
2990 -176.055  -66.085   -0.494  178.490  -86.955    3.294   78.388 -151.277  164.050
2991  157.761  -56.239  -15.968  159.970 -108.251  -30.310  131.575  119.349  158.205
2992  -75.119  -50.754  -17.159  161.189  -97.416   17.748   73.383 -164.069  159.315
2993  -55.405  -70.192   -2.398  168.811  -91.236   -8.648  114.328  140.140  171.407
2994  -73.892  -80.340   -5.553  157.149  -92.705   16.459   87.509 -161.300  133.991
2995  170.533  -65.232  -20.051  158.928 -132.536  -25.072  132.047  172.081  179.256
2996 -170.222  -83.315    0.137  141.806 -113.350   -4.820   92.364 -141.617  110.129
2997 -163.975  -72.869  -19.546  152.995 -107.172  -36.583  117.676 -178.503  138.141
2998  -74.477  -46.227  -23.562  144.135 -118.570   15.780   69.113 -154.729  148.514
2999  -70.026  -65.767  -16.617  157.584 -116.006  -10.953   91.632  169.477  169.691
3000  170.809 -136.081   29.543  132.443  -95.323   26.382   71.206  139.234 -175.538
3001  165.448  -95.335  -29.778  147.224  -72.202   13.575   75.252 -142.704  144.341
3002  172.129 -120.393   -1.651  117.117  -93.763  -24.054  111.238 -122.629  138.307
3003 -167.327  -65.331  -19.622  166.140  -78.492   -5.440   97.837  130.476  116.262
3004   79.881 -101.342   -1.941  146.342  -92.534   10.616   80.274  157.205   84.067
3005  178.549  -85.927   -5.250  154.044  -94.384  -11.335  114.098 -173.827   65.397
3006  174.443  -81.462   -6.416  150.299 -100.413   18.938   67.653 -143.166  137.952
3007 -167.521  -52.946   -2.199  152.866  -80.973   27.827   81.323 -170.401  151.243
3008  176.289  -90.952   25.030  150.585  -62.911    0.132   87.046 -170.565   84.237
3009 -160.364  -63.747   13.903  156.650  -59.075   15.010   90.448  -87.722  155.265
3010  163.153  -72.585  -14.702  171.283  -45.489  -22.718   93.614 -144.029   55.893
3011   72.524  -65.884   -4.540  154.731  -51.591    1.233   82.900 -118.742   70.452
3012   85.670  -91.381   16.175  141.383  -87.147    9.786   93.965  167.687  170.499
3013   62.054  -85.619    8.828  153.363  -83.729  -23.012  107.143  176.432  152.607
3014   69.715  -72.290   -7.145  161.559  -86.340    1.454  118.724  177.539  162.438
3015   92.506  -57.963  -13.586  162.817  -82.855    9.976   88.802  -84.628  174.140
3016   61.488  -61.977   -5.404  153.420  -50.486   12.403   73.081 -134.654   65.207
3017   69.012  -69.891   25.486  147.915  -97.816  -10.106   83.624 -169.344  149.337
3018   64.659  -50.166  -11.702  159.014 -103.055  -18.238   82.332 -178.066  172.448
3019   59.568  -76.577   -1.284  156.530  -65.155   12.360   88.467  174.518  169.576
3020   84.428  -70.577    9.381  157.052 -113.153    5.555  121.399  123.472  105.318
3021   48.468  -66.215   -3.852  157.109  -72.830    5.681   76.409 -133.928   50.482
3022  162.804  -70.692  -11.469  158.711 -107.158    8.844   95.612 -178.864   97.198
3023 -176.369  -77.864    2.808  164.476  -95.155   -1.082   90.001  158.198   68.644
3024  169.944  -65.400   14.129  143.795  -91.662   26.257   70.419  179.879  167.303
3025   57.828  -59.184    5.141  142.056  -62.814   17.666   96.408 -162.757   73.095
3026   77.409  -74.458    9.934  145.750  -94.942   -3.769   90.097  140.505  161.753
3027   64.788  -72.084   10.890  143.171  -56.164   -1.625   82.445  166.120   85.608
3028  -47.488  -59.789    8.544  139.292  -85.560   -5.678  112.215  -97.101   86.203
3029  -54.836  -73.294    1.086  151.324 -100.209  -21.157  103.253 -145.136  144.165
3030  -38.692  -69.856   12.371  162.029  -53.639    7.192   85.705  147.723  167.325
3031  -55.468  -72.234    3.378  145.259  -25.153  -20.071  119.737  157.991  160.961
3032  -65.676  -60.907   12.876  153.007  -92.917   -7.995   80.173  157.609  169.189
3033  -72.338  -64.720   15.163  150.878  -90.094  -10.400   83.203  165.352  179.145
3034  -54.581  -60.255  -10.986  152.235  -47.213    2.428   90.742  156.347  173.971
3035  163.771  -75.535   12.315  140.482  -56.844   -8.442   97.930  147.643   96.812
3036   77.936  -68.548    4.894  161.134  -44.959  -12.000   95.306 -165.744   85.275
3037   62.788  -85.380    8.943  143.930  -87.272   16.703   95.618 -179.469   91.163
3038   61.784  -63.725  -11.586  160.220  -81.898   -3.674   80.470 -138.867   96.341
3039   76.538  -74.585    4.756  139.220 -104.599   14.199   78.431 -163.458  153.728
3040   91.398  -65.953  -10.423  147.808 -109.127    1.175   78.694 -103.636   90.886
3041  172.690 -105.771   15.549  146.856  -74.826   22.258   67.917 -147.248   63.581
3042  177.873  -59.913  -13.421  153.558  -54.853  -16.270  107.184 -144.576   64.510
3043  128.507  -69.513    1.459  150.679  -66.979  -10.742  111.649 -137.493   78.833
3044  178.238  -83.837    6.733  141.564  -92.361  -23.921  129.421 -112.836  101.378
3045  -47.745  -91.715    2.678  151.187  -77.904  -22.477   88.608  169.467   75.036
3046   57.324  -77.632   11.154  141.750 -113.997  -13.646   85.232  179.532  171.041
3047   64.934  -76.879   -4.780  156.944 -108.196  -16.574  123.134 -156.083  146.477
3048  -58.918 -121.648   26.539  126.570 -119.227   23.994   89.748  150.927  176.930
3049  -61.141  -46.234  -14.593  139.855  -94.633    6.174  101.656  125.904 -170.376
3050  -49.232 -114.351   25.272  133.594 -101.332   22.099   80.906 -153.920  141.297
3051  -48.272  -53.928   -4.562  152.175 -121.499   14.385   74.309 -179.141  161.158
3052  -54.940  -75.336    4.610  149.225 -125.888   21.048   63.046 -163.366  136.723
3053   57.022  -99.877   -6.383  146.026  -72.618    1.508  125.298  168.213   87.231
3054   66.061  -53.444    2.912  130.407  -99.759  -14.596   89.957 -115.128   84.573
3055   43.900  -90.247   16.860  125.626 -115.192  -17.523  112.788 -163.111  141.540
3056   97.659  -76.897    3.553  127.998  -98.726  -19.962  101.861  135.277 -177.523
3057   65.787  -77.645   -3.614  155.653 -114.492   -2.574  100.401 -123.726  115.430
3058  169.511  -50.959  -17.415  169.671  -40.265   -6.641   98.887  154.049  102.515
3059  172.960  -57.278    6.145  163.749  -33.685    7.452  102.408  150.012   84.613
3060 -174.709  -78.722    6.017  156.225  -96.756   20.591   75.569 -171.894   89.434
3061 -151.654  -72.884    3.471  157.084 -108.187   17.892   72.703 -108.420  173.741
3062 -178.746  -89.957    7.117  148.011  -79.432   11.912  106.634  149.371  178.538
3063 -156.717  -79.776    9.029  139.806  -93.453   22.161   97.165  134.069  144.084
3064  -76.522  -58.554    4.211  154.261  -92.651   -4.675  110.168 -150.705   61.348
3065  -26.047  -69.592   10.935  149.339  -73.048   10.112   96.293  162.023  113.993
3066  -61.825  -44.039   -0.938  165.754  -82.487   -9.645   97.434 -170.904   66.884
3067  -56.362  -70.572   16.636  157.979 -106.981  -15.850  104.130 -162.204  158.169
3068  -47.085  -58.668   11.863  174.720  -52.134    3.749  101.488  165.913  169.641
3069   53.960  -72.675   10.927  162.380 -101.380  -12.644  113.638  134.289  126.706
3070  100.593  -57.687    3.614  165.607 -106.544  -20.575  120.253 -165.468  162.673
3071 -160.649  -60.564    2.349  169.176  -52.216   -2.868   78.609  156.825   85.378
3072 -159.962  -67.850   -2.519  161.604   -7.095  -19.857  135.793  174.091  158.753
3073 -179.468  -48.647   -3.934  162.857   -5.853  -21.370  112.898  173.234  160.016
3074 -157.760  -66.568    0.466  152.529   10.262   -8.501  112.181 -171.384   82.615
3075  176.492  -66.678    7.683  143.802   46.221    4.075  106.981  176.133   89.415
3076 -171.087  -67.679    1.693  152.183   62.427    6.130   88.464  178.434   78.703
3077 -171.044  -59.067  -13.085  163.028   70.281   -3.225   86.574 -173.541  156.022
3078 -178.684  -57.594   -2.309  160.777   66.931   14.275   70.427 -161.525  150.968
3079 -175.192  -73.856   17.307  156.425   52.559   -8.877   92.999  136.706  164.642
3080 -154.892  -85.914   15.066  153.223   56.599   -7.129  110.745  105.850  171.458
3081 -152.970  -78.949    6.956  158.665  -62.190    4.007   78.813  145.346 -176.583
3082 -166.362  -64.719  -10.077  153.903  -52.124  -17.474   92.808  174.383  171.360
3083  170.500  -71.514    1.741  143.573  -56.820    5.015  113.732 -120.018   94.020
3084  164.436  -62.558   -8.123  151.085  -35.873  -15.261  111.522 -127.349   67.136
3085 -176.110  -51.618    2.963  157.557  -34.185   -7.304  111.094 -136.877   77.147
3086  -48.505  -59.728   14.037  157.134  -51.920    2.289   99.344 -134.280   52.200
3087  164.555  -49.735   -9.008  157.311  -43.804  -20.848  110.583 -171.711   64.705
3088  172.893  -74.789   14.446  154.069  -58.774    0.342   84.116  169.543   80.809
3089   40.482  -83.838    3.480  146.149  -83.477    0.838  109.491 -144.244   51.844
3090  -63.571  -95.249   -2.715  151.577  -43.494   -0.312  108.894 -142.689   72.329
3091  -46.486  -69.748   -0.509  157.919  -40.403  -12.180  116.546 -174.724  159.662
3092  -68.424  -53.222   -1.993  149.481  -60.292   -0.816  105.327 -178.999   88.973
3093  -47.666  -74.107    6.691  141.986  -54.305  -15.609  115.271  171.522   92.482
3094  -39.816  -44.977  -28.673  157.435  -79.053   -2.663   95.739  165.684   85.312
3095  -41.576  -58.587  -23.248  147.917  -42.560  -12.280  102.377 -138.749   41.300
3096  -49.252  -61.082    1.707  133.443  -73.138    3.051   91.972 -139.140   49.933
3097  -89.303  -54.060   -5.472  168.195  -63.285  -15.725  124.064 -163.219   76.674
3098  -21.278  -59.343  -11.764  155.944  -60.520   -0.171  114.906 -160.654   78.875
3099  -50.947  -79.853  -12.911  161.652  -36.315  -13.886  112.264 -106.620  118.754
3100  -69.887  -66.980  -26.640  160.985  -55.094   12.448   87.765 -137.192  121.364
3101  -41.851  -77.374   24.858  149.737  -45.907   -4.547   97.692 -149.223  127.421
3102  -48.753  -54.444    4.868  150.101  -36.433  -11.340  123.252  178.005   70.364
3103  166.509  -62.036  -20.519  154.687  -48.589  -17.255  109.792 -133.899   56.345
3104  -75.369  -57.221  -21.864  169.609  -37.588  -26.194  112.996 -171.121  157.585
3105  179.042  -46.116  -30.581  164.633  -37.478  -12.781  100.435 -105.580  154.134
3106 -157.147  -57.648  -23.148  155.139  -62.622   10.576   88.602 -151.400   87.632
3107  176.280  -35.041  -32.767  173.605  -86.891  -15.150  115.019 -125.637   71.830
3108 -163.308  -62.223  -13.858  162.797  -58.224   -4.398  111.291 -137.907  134.370
3109  170.497  -66.283   -8.623  161.967  -27.154  -12.015  100.951 -141.981  131.452
3110 -175.600  -60.972   -8.651  154.160  -50.713  -19.994  116.667  173.033   83.458
3111 -166.409  -57.175   -4.342  161.909  -44.960   -9.119  116.382 -151.117   67.578
3112  148.101  -73.601   -6.846  153.591  -16.809   -6.846  109.578  175.932   67.368
3113   63.394  -99.576    3.743  132.477  -54.711   16.929   81.544 -170.866   68.123
3114   65.944  -64.936  -17.228  162.026  -56.926    4.858   95.516 -160.520  -78.971
3115   64.202  -61.965   -6.647  150.782  -45.231   -7.150   89.573 -121.199  -85.127
3116   75.555  -34.489  -36.312  165.054  -36.512  -17.751   90.592 -159.693  -85.211
3117   69.950  -77.504   -6.788  157.876  -50.197  -12.704   96.399 -141.445  -74.052
3118  -45.913  -61.007   11.756  153.866  -58.661  -28.021  111.891 -113.964  -85.935
3119  167.644  -70.636  -27.449  162.524  -23.895  -16.619  113.290 -128.432  -78.230
3120  -46.814  -51.013  -17.201  141.686  -76.579   -8.974  106.054 -139.627  -79.660
3121  -57.883  -61.532  -16.454  162.880  -17.989  -19.188  117.313 -175.158  -58.946
3122  -71.475  -40.915    5.640  148.776  -66.594   -3.276  106.272 -170.156  -69.638
3123   -1.431  -77.804   -6.859  153.545  -45.916  -11.389   90.492 -103.492  -83.066
3124   69.129  -56.217  -14.280  144.648  -45.353    5.206   72.964 -115.133  -77.378
3125   58.496  -57.287   -8.229  143.126  -54.722    4.908   81.723 -111.982  144.393
3126  162.087  -67.817  -12.679  156.385  -41.685  -20.897  108.147  175.654  146.963
3127  -65.139  -65.093   -3.896  151.141  -74.054   19.170   68.283  172.906  170.401
3128  -44.803  -60.553  -14.418  166.046  -46.961    5.075   98.789  130.964   87.721
3129  -49.916  -54.779   19.938  164.137 -112.388    1.636  116.309 -173.948   56.186
3130  -60.454  -83.566   17.431  149.850  -69.594  -35.023  105.339 -170.052   89.803
3131  169.388  -57.285    5.347  157.778 -109.918  -21.775  117.227 -176.029  151.223
3132 -175.805  -53.741   -0.998  168.500 -125.944  -12.408   95.288 -158.668   69.623
3133  -62.842  -75.298   20.933  158.186  -98.790    6.490   66.994 -162.929   78.967
3134  -71.672  -56.375   -3.765  161.943  -81.362  -16.963   93.165  162.300  168.876
3135  -29.613  -71.678   15.172  153.241  -91.826   15.080   80.099 -164.600   75.317
3136  -61.232  -45.571   -2.048  162.599 -123.594  -14.660  123.427 -164.672   62.452
3137  -67.249  -51.470   -2.358  154.984  -51.988  -20.318  121.216 -132.884  126.477
3138  -91.426  -65.941    4.800  159.543  -99.904  -12.509  116.211 -162.118   68.763
3139  -68.530  -50.603  -12.960  170.051  -99.192    9.355   81.341 -120.036  106.079
3140  -71.443  -57.802   -0.636  156.729  -74.707  -18.047  118.667 -154.982   71.943
3141  165.192  -64.952   19.735  150.280 -113.298  -18.935   98.793 -137.128  116.310
3142  -43.871  -69.657   -1.477  165.026  -95.339    8.971   64.588  167.611   79.727
3143  -56.724  -64.782   11.523  158.305 -100.614  -12.489   96.345  179.412   84.718
3144   29.202  -67.459   -0.418  159.470 -102.980   -2.182   88.730  179.064   68.161
3145   57.331  -56.823    4.073  176.108 -102.886    8.141   95.425 -111.133   89.556
3146   69.415  -66.712   13.928  158.751  -91.432   -8.719   99.286 -134.181   53.352
3147  174.816  -73.460   29.703  159.411 -129.768   11.540   65.344 -106.582  116.331
3148  174.555  -42.206  -13.523  178.917  -91.192   -4.428  103.308 -177.316   61.748
3149  170.179  -37.322   -5.587  171.078 -113.845   10.578   84.237 -141.037   79.595
3150  -80.004  -64.226   13.054  147.036  -99.838   13.348   82.802 -133.691  107.473
3151  -65.619  -54.659   -2.230  166.225  -89.727   14.331   97.320  157.245  117.694
3152  -77.085  -49.153   -4.835  165.288  -88.631  -15.702  116.331 -143.493   82.575
3153  -69.282  -59.352    5.739  163.272 -110.734  -19.922  115.980 -152.866   71.009
