  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
     2654        1.828        5.537            0      507.304      717.354       62.910
     2655        1.891        5.619            0      499.693      728.391       60.941
     2656        2.183        5.498            0      507.478      686.555       57.610
     2657        2.252        5.713            0      509.401      736.064       58.553
     2658        2.443        5.203            0      501.454      717.657       60.798
     2659        2.329        5.483            0      501.046      723.622       61.996
     2660        2.223        5.559            0      506.842      719.015       59.943
     2661        2.449        5.516            0      501.128      709.821       62.852
     2662        1.981        5.664            0      506.530      728.314       60.826
     2663        2.505        5.683            0      509.528      718.467       62.103
     2664        1.959        5.715            0      505.504      726.868       66.019
     2665        2.324        5.616            0      507.594      734.896       63.150
     2666        1.926        5.577            0      505.792      726.099       55.864
     2667        2.298        5.821            0      501.936      716.468       66.361
     2668        1.842        5.569            0      508.071      723.156       54.316
     2669        2.039        5.696            0      501.485      723.941       64.775
     2670        1.995        5.647            0      504.536      708.128       58.372
     2671        2.009        5.660            0      503.664      716.153       65.240
     2672        1.898        5.705            0      502.925      711.823       60.633
     2673        2.405        5.762            0      505.848      720.502       65.982
     2674        1.967        5.724            0      501.179      735.672       64.941
     2675        2.033        5.763            0      507.741      729.592       65.774
     2676        1.814        5.587            0      506.076      724.229       62.196
     2677        1.854        5.606            0      502.506      719.535       62.830
     2678        1.869        5.625            0      504.769      718.428       62.029
     2679        2.308        5.641            0      496.504      708.706       67.881
     2680        1.993        5.458            0      503.122      726.071       63.765
     2681        1.883        5.800            0      506.231      738.016       60.266
     2682        1.681        5.714            0      509.728      732.176       58.953
     2683        1.800        5.507            0      497.522      705.496       59.578
     2684        2.425        5.715            0      502.965      725.732       65.205
     2685        2.154        5.671            0      507.036      738.438       67.145
     2686        2.429        5.609            0      506.135      719.666       61.538
     2687        2.538        5.439            0      507.119      714.703       59.879
     2688        2.058        5.653            0      506.311      722.322       64.635
     2689        2.339        5.553            0      513.146      739.696       55.739
     2690        2.550        5.619            0      516.760      734.865       61.925
     2691        2.546        5.529            0      510.777      714.071       59.458
     2692        2.265        5.574            0      503.725      712.314       59.991
     2693        2.175        5.612            0      498.674      721.658       65.295
     2694        2.143        5.721            0      499.494      712.365       62.065
     2695        1.925        5.527            0      496.996      707.021       62.366
     2696        2.180        5.399            0      495.948      706.474       65.433
     2697        2.155        5.552            0      504.298      712.580       65.011
     2698        1.931        5.685            0      504.852      719.085       64.862
     2699        1.961        5.734            0      498.062      711.579       63.032
     2700        1.813        5.620            0      503.361      721.414       63.232
     2701        1.763        5.661            0      504.597      741.100       61.969
     2702        2.099        5.349            0      504.463      722.214       55.128
     2703        1.815        5.694            0      510.558      734.734       62.189
     2704        1.953        5.484            0      504.016      714.114       55.502
     2705        1.916        5.641            0      506.338      744.542       57.577
     2706        2.201        5.509            0      506.557      727.389       62.460
     2707        2.247        5.577            0      505.966      709.693       58.657
     2708        2.137        5.820            0      502.873      715.186       66.629
     2709        1.941        5.696            0      502.336      724.916       57.127
     2710        2.357        5.490            0      502.907      715.651       62.573
     2711        2.003        5.575            0      501.876      703.724       65.362
     2712        2.066        5.591            0      501.882      715.477       63.016
     2713        1.960        5.701            0      503.519      729.269       61.092
     2714        1.691        5.636            0      504.113      725.068       59.543
     2715        2.232        5.784            0      509.175      739.623       56.779
     2716        2.039        5.719            0      501.222      727.835       62.958
     2717        1.943        5.752            0      506.088      737.317       58.532
     2718        1.849        5.723            0      506.370      726.837       60.405
     2719        1.810        5.609            0      496.967      716.902       61.241
     2720        1.813        5.725            0      500.630      716.991       61.070
     2721        1.958        5.593            0      506.893      722.529       59.421
     2722        1.891        5.487            0      501.961      722.822       58.078
     2723        1.871        5.543            0      502.929      713.152       60.350
     2724        2.215        5.417            0      498.378      698.612       60.584
     2725        2.031        5.578            0      495.627      713.156       63.383
     2726        1.818        5.625            0      503.797      712.801       53.225
     2727        2.215        5.514            0      494.964      711.950       69.424
     2728        1.807        5.713            0      510.419      734.168       63.101
     2729        2.378        5.720            0      510.030      736.290       60.154
     2730        2.045        5.587            0      507.254      698.752       55.343
     2731        1.869        5.624            0      501.439      718.605       59.103
     2732        2.073        5.596            0      495.120      709.949       66.007
     2733        2.113        5.703            0      507.416      729.508       62.539
     2734        1.935        5.710            0      500.769      716.675       63.316
     2735        1.987        5.650            0      504.342      727.827       58.677
     2736        2.271        5.592            0      502.380      725.059       60.289
     2737        2.333        5.818            0      502.872      744.521       66.163
     2738        2.100        5.685            0      502.350      723.530       61.707
     2739        1.920        5.593            0      499.180      718.792       63.163
     2740        2.165        5.612            0      504.266      720.730       59.959
     2741        2.302        5.507            0      505.915      716.673       58.144
     2742        2.008        5.736            0      508.012      704.433       60.592
     2743        2.795        5.532            0      480.067      649.732       65.267
     2744        2.597        5.426            0      476.857      666.013       68.823
     2745        2.699        5.494            0      478.850      658.217       65.798
     2746        2.607        5.502            0      486.479      701.894       67.439
     2747        2.878        5.491            0      488.712      677.751       54.679
     2748        2.550        5.665            0      502.436      695.073       46.461
     2749        2.836        5.556            0      482.496      664.487       51.636
     2750        2.742        5.458            0      490.938      671.509       52.219
     2751        2.740        5.382            0      484.597      668.254       49.835
     2752        2.928        5.481            0      481.784      669.285       47.636
     2753        2.878        5.497            0      491.517      688.237       54.829
     2754        2.837        5.493            0      491.811      701.309       52.484
     2755        2.995        5.586            0      489.000      675.081       52.821
     2756        2.738        5.543            0      499.103      682.280       54.904
     2757        2.705        5.548            0      504.834      704.499       51.884
     2758        3.203        5.033            0      452.952      625.945       54.866
     2759        3.014        5.235            0      467.177      652.986       53.620
     2760        3.126        5.113            0      462.192      638.002       56.448
     2761        3.002        5.168            0      473.225      653.962       54.524
     2762        3.222        5.082            0      459.075      641.564       57.930
     2763        3.036        5.199            0      467.821      634.632       52.759
     2764        2.937        5.340            0      475.031      651.015       51.976
     2765        2.982        5.259            0      470.211      653.322       52.484
     2766        2.778        5.449            0      488.846      683.798       54.838
     2767        2.863        5.245            0      475.684      679.707       54.752
     2768        3.132        5.176            0      459.704      633.167       54.109
     2769        3.065        5.157            0      468.587      647.078       57.507
     2770        3.080        5.236            0      466.323      645.881       57.159
     2771        3.005        5.095            0      462.902      631.504       50.201
     2772        3.321        5.133            0      462.031      637.976       58.854
     2773        2.879        5.314            0      481.772      662.535       52.230
     2774        2.919        5.231            0      470.164      647.762       52.931
     2775        2.781        5.308            0      481.040      671.398       56.979
     2776        3.057        5.175            0      458.509      639.083       52.174
     2777        2.948        5.098            0      455.788      632.895       50.724
     2778        2.976        5.146            0      466.147      663.561       54.775
     2779        3.123        5.193            0      457.381      635.959       53.859
     2780        3.113        5.124            0      456.561      641.134       58.438
     2781        3.057        5.160            0      463.738      637.123       51.499
     2782        2.893        5.272            0      472.724      666.026       54.588
     2783        2.990        5.287            0      468.520      648.505       53.774
     2784        2.741        5.363            0      476.925      666.655       53.074
     2785        3.003        5.256            0      464.038      638.311       55.419
     2786        2.933        5.267            0      474.099      656.179       55.909
     2787        2.888        5.586            0      483.642      666.786       50.423
     2788        2.575        5.616            0      492.181      688.318       56.576
     2789        2.091        5.834            0      513.506      752.579       50.329
     2790        2.646        5.578            0      493.641      693.219       57.676
     2791        2.301        5.654            0      509.732      733.944       48.935
     2792        2.578        5.484            0      490.559      692.341       46.048
     2793        2.759        5.516            0      491.231      678.861       56.710
     2794        2.685        5.518            0      490.699      683.807       52.458
     2795        2.990        5.483            0      487.842      668.748       53.917
     2796        2.796        5.349            0      484.939      660.265       55.815
     2797        2.734        5.433            0      488.910      673.288       50.836
     2798        2.825        5.600            0      492.900      685.524       48.199
     2799        2.904        5.364            0      485.565      670.786       56.281
     2800        2.894        5.463            0      488.990      696.697       52.425
     2801        2.942        5.399            0      482.193      683.088       53.968
     2802        3.079        5.101            0      469.470      658.345       55.112
     2803        3.103        5.100            0      458.083      640.954       54.367
     2804        3.112        5.120            0      460.493      654.200       52.305
     2805        3.215        5.073            0      454.886      631.080       57.087
     2806        3.221        5.190            0      464.147      649.152       54.473
     2807        3.015        5.237            0      475.497      658.687       54.467
     2808        2.924        5.204            0      468.292      661.118       53.857
     2809        2.941        5.220            0      474.080      658.088       52.101
     2810        3.083        5.173            0      455.457      637.457       53.587
     2811        3.102        5.210            0      471.235      665.215       59.306
     2812        2.987        5.154            0      463.259      654.148       52.356
     2813        3.083        5.082            0      458.162      625.276       59.411
     2814        3.027        5.397            0      476.126      658.812       58.450
     2815        3.078        5.226            0      465.229      650.822       53.682
     2816        3.006        5.107            0      460.901      622.147       48.524
     2817        2.859        5.328            0      481.400      650.117       55.173
     2818        3.131        5.135            0      457.381      609.340       54.215
     2819        3.146        5.197            0      463.103      633.391       56.622
     2820        3.113        5.254            0      460.258      643.401       53.376
     2821        3.006        5.205            0      463.638      623.995       53.618
     2822        2.978        5.212            0      462.250      627.388       52.191
     2823        3.120        5.116            0      460.143      609.090       50.847
     2824        2.986        5.217            0      466.086      639.319       52.313
     2825        3.026        5.235            0      465.923      629.184       54.074
     2826        3.088        5.133            0      461.503      613.481       52.726
     2827        3.082        5.126            0      462.869      626.481       55.098
     2828        2.912        5.394            0      481.938      674.321       56.682
     2829        3.181        5.154            0      464.475      648.777       52.500
     2830        3.124        5.136            0      461.360      628.527       52.924
     2831        3.070        5.334            0      473.276      641.655       58.705
     2832        2.858        5.339            0      477.375      661.864       50.937
     2833        2.994        5.146            0      457.898      592.062       52.692
     2834        3.144        5.145            0      460.265      592.492       58.854
     2835        3.042        5.165            0      465.629      591.886       54.090
     2836        3.190        5.127            0      466.090      604.269       55.828
     2837        2.985        5.156            0      465.083      621.650       56.108
     2838        2.871        5.218            0      475.987      629.448       53.027
     2839        3.106        5.174            0      460.121      628.508       53.976
     2840        3.219        5.135            0      462.019      630.628       59.016
     2841        3.119        5.157            0      460.334      624.932       56.388
     2842        3.023        5.131            0      470.842      614.789       53.914
     2843        2.837        5.377            0      485.215      654.741       50.524
     2844        2.283        5.849            0      508.355      719.381       53.653
     2845        2.630        5.489            0      490.330      675.141       53.570
     2846        2.907        5.383            0      472.157      649.126       56.917
     2847        3.015        5.278            0      471.416      673.968       55.343
     2848        3.081        5.115            0      457.309      637.458       54.554
     2849        2.680        5.518            0      491.706      688.990       50.631
     2850        2.951        5.533            0      490.383      671.908       56.043
     2851        2.787        5.625            0      497.151      696.672       52.810
     2852        2.540        5.476            0      499.596      706.278       51.720
     2853        2.694        5.239            0      490.998      705.580       51.410
     2854        3.248        5.088            0      461.778      630.262       57.538
     2855        3.152        5.148            0      463.238      628.500       56.973
     2856        3.034        5.055            0      462.648      641.684       55.770
     2857        3.149        5.120            0      461.120      643.933       53.942
     2858        2.904        5.263            0      474.350      662.235       51.954
     2859        2.990        5.256            0      466.815      653.579       52.110
     2860        2.796        5.263            0      474.520      672.065       47.853
     2861        3.049        5.213            0      463.811      654.637       56.107
     2862        3.013        5.184            0      468.005      645.528       53.895
     2863        3.084        5.063            0      457.396      635.573       54.631
     2864        2.963        5.094            0      467.077      639.779       50.640
     2865        3.181        5.057            0      462.142      644.122       54.181
     2866        3.146        5.127            0      460.901      647.365       56.541
     2867        2.959        5.255            0      475.116      657.529       51.776
     2868        3.041        5.044            0      458.553      656.938       52.973
     2869        2.915        5.342            0      472.880      662.851       51.330
     2870        3.187        5.094            0      462.690      635.793       53.481
     2871        3.058        5.167            0      464.296      669.533       54.539
     2872        2.936        5.216            0      478.171      681.704       55.938
     2873        3.010        5.225            0      464.650      643.053       53.962
     2874        2.787        5.263            0      477.111      661.707       49.808
     2875        3.107        5.138            0      462.540      638.201       55.541
     2876        2.963        5.211            0      463.784      638.924       56.070
     2877        3.059        5.158            0      457.982      622.721       53.449
     2878        3.012        5.238            0      469.527      648.915       54.779
     2879        3.024        5.217            0      464.438      647.329       55.053
     2880        2.922        5.398            0      482.825      678.261       56.380
     2881        2.879        5.190            0      467.386      649.443       45.413
     2882        3.152        5.080            0      463.645      623.365       56.784
     2883        3.005        5.260            0      460.895      625.021       57.171
     2884        2.817        5.372            0      480.160      671.071       53.995
     2885        2.675        5.442            0      493.809      686.592       53.153
     2886        2.778        5.449            0      484.726      686.378       54.120
     2887        2.697        5.619            0      497.220      703.306       55.980
     2888        2.680        5.636            0      503.206      710.543       52.688
     2889        3.046        5.221            0      462.942      647.644       52.324
     2890        3.142        5.064            0      449.059      634.380       56.214
     2891        3.129        5.133            0      458.986      626.480       57.173
     2892        3.033        5.192            0      471.669      650.473       55.322
     2893        2.976        5.197            0      465.019      645.061       53.173
     2894        3.132        5.150            0      463.191      658.965       54.477
     2895        3.053        5.149            0      462.801      633.814       49.560
     2896        3.099        5.120            0      462.181      665.591       56.252
     2897        3.055        5.132            0      458.920      630.825       54.977
     2898        3.087        5.228            0      466.492      639.748       55.543
     2899        3.112        5.134            0      462.929      638.824       53.291
     2900        3.217        5.026            0      456.612      638.189       59.215
     2901        3.014        5.082            0      461.073      641.816       52.998
     2902        3.102        5.151            0      458.992      638.854       56.352
     2903        3.199        5.102            0      462.479      664.000       57.027
     2904        3.039        5.148            0      459.489      644.437       55.430
     2905        3.087        5.016            0      457.701      621.280       53.039
     2906        3.071        4.990            0      460.236      639.365       51.465
     2907        3.182        5.053            0      457.875      637.085       57.466
     2908        3.150        5.143            0      460.551      660.491       54.097
     2909        2.781        5.287            0      475.931      652.825       51.207
     2910        3.123        5.095            0      460.101      629.470       55.245
     2911        3.072        5.112            0      463.429      645.139       55.278
     2912        3.119        5.233            0      463.006      638.763       55.866
     2913        2.831        5.302            0      474.427      658.124       49.913
     2914        3.053        5.223            0      464.280      628.855       53.789
     2915        3.083        5.092            0      458.028      635.127       56.660
     2916        3.070        5.134            0      465.834      650.859       55.432
     2917        3.159        5.038            0      457.352      626.330       56.880
     2918        3.061        5.158            0      467.559      638.910       54.264
     2919        3.128        5.106            0      462.979      639.329       53.987
     2920        3.192        4.997            0      455.061      627.923       57.084
     2921        2.602        5.501            0      488.840      693.725       51.913
     2922        2.432        5.564            0      500.905      722.640       54.612
     2923        2.929        5.228            0      467.409      644.679       52.157
     2924        3.169        5.189            0      457.903      651.223       54.961
     2925        3.052        5.248            0      459.078      625.357       53.092
     2926        3.183        5.186            0      459.426      671.691       57.152
     2927        3.138        5.055            0      457.819      668.769       57.565
     2928        3.034        5.171            0      464.059      663.907       51.877
     2929        2.876        5.377            0      480.405      677.577       56.134
     2930        2.921        5.514            0      485.272      683.942       55.841
     2931        2.708        5.406            0      490.254      694.911       47.876
     2932        3.080        5.202            0      460.080      633.526       57.560
     2933        2.897        5.286            0      470.864      666.133       53.920
     2934        3.041        5.053            0      464.168      659.296       54.353
     2935        3.145        5.160            0      463.557      652.849       53.542
     2936        3.093        5.115            0      454.952      626.500       53.873
     2937        2.873        5.182            0      473.352      652.182       52.296
     2938        3.078        5.089            0      463.336      655.257       52.260
     2939        2.836        5.302            0      480.892      668.629       51.545
     2940        3.050        5.174            0      463.754      646.272       57.449
     2941        3.015        5.319            0      470.378      654.747       55.922
     2942        3.140        5.137            0      457.504      634.117       55.209
     2943        2.781        5.354            0      477.614      674.819       51.196
     2944        3.139        5.209            0      462.639      647.137       50.333
     2945        3.083        5.193            0      465.642      645.757       55.089
     2946        3.088        5.274            0      463.928      646.207       56.682
     2947        3.119        5.175            0      458.998      644.820       57.969
     2948        2.989        5.182            0      463.356      636.535       56.142
     2949        2.837        5.243            0      481.887      684.026       51.988
     2950        2.981        5.180            0      464.635      638.300       53.553
     2951        3.122        5.138            0      464.910      628.608       57.049
     2952        2.932        5.278            0      469.157      658.890       48.804
     2953        2.957        5.229            0      465.009      660.030       53.063
     2954        2.963        5.100            0      465.196      647.655       53.425
     2955        2.991        5.282            0      466.807      653.226       53.935
     2956        3.014        5.289            0      468.960      645.948       54.987
     2957        3.087        5.069            0      465.438      652.505       57.924
     2958        3.108        5.238            0      463.715      644.129       55.062
     2959        3.158        5.121            0      455.928      634.520       55.728
     2960        3.232        5.152            0      459.893      640.026       55.635
     2961        3.048        5.095            0      461.075      652.404       58.757
     2962        3.061        5.086            0      456.816      630.487       52.826
     2963        2.790        5.246            0      481.360      678.776       52.082
     2964        2.876        5.224            0      469.975      652.856       49.662
     2965        3.016        5.232            0      463.450      641.041       52.786
     2966        3.214        4.979            0      455.985      638.797       56.349
     2967        2.784        5.437            0      486.558      681.931       53.955
     2968        2.932        5.587            0      483.958      689.353       52.728
     2969        2.819        5.488            0      495.484      698.674       53.614
     2970        2.654        5.482            0      491.145      710.942       50.590
     2971        2.944        5.390            0      481.488      687.349       51.719
     2972        3.005        5.399            0      484.261      684.776       52.718
     2973        3.187        5.130            0      460.177      654.501       52.883
     2974        3.190        5.134            0      465.487      671.047       57.840
     2975        3.223        5.031            0      455.208      639.986       55.445
     2976        2.838        5.342            0      474.364      669.278       53.919
     2977        2.871        5.298            0      476.115      657.390       55.019
     2978        3.199        5.078            0      455.189      627.533       50.889
     2979        3.101        5.144            0      460.616      654.753       54.151
     2980        3.034        5.248            0      470.609      662.113       55.379
     2981        3.114        5.203            0      458.434      621.877       54.763
     2982        3.020        5.226            0      467.334      637.465       54.930
     2983        2.923        5.190            0      477.023      678.954       53.423
     2984        3.046        5.545            0      487.966      680.609       53.237
     2985        2.583        5.614            0      500.663      711.598       58.320
     2986        2.793        5.370            0      487.034      679.695       55.867
     2987        3.150        5.129            0      465.946      643.845       55.537
     2988        3.011        5.230            0      458.022      637.176       57.267
     2989        3.069        5.021            0      469.903      693.808       58.721
     2990        2.822        5.440            0      491.296      696.951       52.222
     2991        3.083        5.141            0      463.788      630.714       56.009
     2992        3.029        5.280            0      463.294      648.757       52.560
     2993        3.077        5.135            0      462.116      628.677       53.325
     2994        3.128        5.129            0      458.033      633.762       52.173
     2995        2.794        5.217            0      470.361      648.773       52.183
     2996        3.068        5.193            0      463.959      646.394       52.204
     2997        2.876        5.306            0      468.883      646.644       51.018
     2998        3.052        5.247            0      460.748      639.469       54.639
     2999        3.057        5.229            0      465.810      647.965       55.837
     3000        3.048        5.230            0      472.950      654.016       53.782
     3001        2.985        5.309            0      474.692      653.817       55.458
     3002        2.970        5.207            0      465.498      639.740       54.333
     3003        3.039        5.233            0      463.085      630.064       50.795
     3004        2.792        5.601            0      490.545      678.213       55.176
     3005        3.071        5.276            0      466.530      654.793       57.704
     3006        2.920        5.363            0      477.318      664.110       51.763
     3007        2.920        5.341            0      472.973      652.369       51.535
     3008        3.045        5.138            0      456.366      616.499       51.788
     3009        3.072        5.192            0      468.635      646.343       54.436
     3010        2.968        5.235            0      465.976      650.487       52.863
     3011        2.937        5.350            0      472.269      648.308       50.325
     3012        3.145        5.233            0      461.698      636.472       53.913
     3013        2.456        5.542            0      493.982      689.864       53.415
     3014        2.941        5.338            0      464.318      631.271       55.384
     3015        2.857        5.414            0      479.690      655.617       53.762
     3016        2.942        5.204            0      469.434      655.124       48.742
     3017        2.945        5.277            0      476.392      669.247       53.323
     3018        3.053        5.202            0      465.158      641.669       50.904
     3019        2.944        5.283            0      472.744      637.060       52.026
     3020        3.082        5.198            0      460.931      621.025       55.145
     3021        3.122        5.099            0      457.358      631.158       54.193
     3022        3.102        5.144            0      462.951      649.618       58.245
     3023        2.943        5.381            0      471.686      652.331       55.648
     3024        3.161        5.194            0      462.694      641.722       53.852
     3025        3.093        5.181            0      461.468      638.623       56.285
     3026        2.926        5.228            0      466.412      641.235       52.885
     3027        2.951        5.245            0      466.887      641.478       56.578
     3028        2.939        5.213            0      468.982      645.259       54.745
     3029        2.593        5.515            0      493.788      681.288       54.134
     3030        2.956        5.449            0      485.829      677.230       57.553
     3031        3.168        5.221            0      462.621      640.133       54.786
     3032        2.887        5.188            0      464.071      643.597       51.952
     3033        3.143        5.185            0      460.668      630.640       53.143
     3034        3.055        5.206            0      464.242      633.876       54.156
     3035        2.868        5.129            0      464.907      642.775       53.562
     3036        3.141        5.088            0      458.345      639.652       54.972
     3037        3.158        5.212            0      464.537      640.948       58.464
     3038        2.431        5.473            0      485.678      670.423       54.601
     3039        2.988        5.233            0      473.312      676.777       50.138
     3040        2.857        5.556            0      486.249      677.325       52.246
     3041        2.910        5.501            0      486.795      699.848       53.148
     3042        2.599        5.708            0      507.390      721.992       48.426
     3043        2.896        5.263            0      469.228      661.413       56.941
     3044        2.576        5.300            0      478.517      672.850       51.252
     3045        2.669        5.420            0      488.584      675.134       48.892
     3046        2.941        5.297            0      472.962      654.273       55.203
     3047        3.100        5.207            0      461.664      639.098       54.856
     3048        2.810        5.303            0      473.328      652.350       53.648
     3049        3.056        5.199            0      460.071      630.420       57.621
     3050        2.932        5.265            0      465.251      632.804       50.352
     3051        2.893        5.302            0      480.071      658.078       58.844
     3052        2.652        5.590            0      496.639      698.363       50.290
     3053        3.057        5.196            0      469.051      644.576       51.549
     3054        3.074        5.237            0      469.799      646.896       55.401
     3055        3.044        5.224            0      473.013      645.061       59.977
     3056        2.971        5.305            0      471.529      641.532       56.053
     3057        3.043        5.250            0      464.959      623.146       51.261
     3058        2.838        5.445            0      480.380      659.130       55.582
     3059        2.878        5.431            0      483.954      621.707       55.307
     3060        2.891        5.200            0      467.224      634.528       52.503
     3061        3.066        5.169            0      463.915      603.904       52.374
     3062        3.037        5.189            0      463.001      602.886       54.902
     3063        2.996        5.100            0      462.213      646.591       48.214
     3064        3.058        5.208            0      462.007      632.645       53.216
     3065        2.929        5.283            0      462.555      643.762       49.175
     3066        2.968        5.199            0      465.792      648.805       53.612
     3067        2.836        5.292            0      484.582      647.497       52.795
     3068        3.065        5.264            0      477.357      615.007       58.273
     3069        3.076        5.283            0      463.135      639.158       54.075
     3070        2.953        5.274            0      463.106      633.362       52.037
     3071        3.006        5.218            0      463.640      641.906       53.608
     3072        3.093        5.188            0      462.753      637.822       54.206
     3073        3.081        5.184            0      465.454      645.150       56.207
     3074        3.140        5.170            0      465.718      640.835       53.863
     3075        3.044        5.250            0      464.692      654.950       53.393
     3076        3.029        5.180            0      458.965      633.248       55.771
     3077        3.065        5.240            0      464.209      643.292       52.035
     3078        2.953        5.155            0      476.864      653.964       52.610
     3079        3.076        5.240            0      466.155      632.415       54.254
     3080        2.993        5.210            0      471.720      656.477       55.693
     3081        2.909        5.274            0      467.719      647.070       53.519
     3082        2.998        5.294            0      466.867      650.757       59.054
     3083        2.941        5.251            0      470.639      652.106       47.371
     3084        3.044        5.245            0      464.360      648.441       53.746
     3085        3.011        5.214            0      460.715      638.147       51.952
     3086        2.829        5.304            0      481.934      689.275       51.140
     3087        2.851        5.352            0      485.608      677.427       51.349
     3088        2.951        5.271            0      468.177      658.120       51.525
     3089        3.086        5.279            0      468.974      645.153       52.389
     3090        3.022        5.298            0      472.767      644.315       52.966
     3091        3.111        5.171            0      466.153      639.008       51.168
     3092        2.985        5.293            0      467.800      649.080       52.143
     3093        2.927        5.276            0      474.854      646.707       54.879
     3094        3.046        5.296            0      468.588      649.626       58.968
     3095        2.995        5.229            0      469.628      647.711       51.379
     3096        2.925        5.228            0      461.588      656.426       57.238
     3097        2.996        5.171            0      458.902      626.950       51.667
     3098        2.988        5.254            0      471.545      651.706       52.746
     3099        2.856        5.373            0      477.334      664.645       54.325
     3100        2.710        5.331            0      482.466      655.837       52.310
     3101        3.010        5.203            0      464.683      635.358       50.589
     3102        3.110        5.160            0      464.830      638.611       58.551
     3103        3.011        5.220            0      469.234      636.211       51.653
     3104        3.065        5.208            0      466.140      639.959       55.801
     3105        3.108        5.192            0      466.514      641.376       53.196
     3106        3.047        5.194            0      466.973      633.155       50.969
     3107        3.030        5.275            0      473.023      648.030       51.442
     3108        2.961        5.266            0      464.325      636.851       52.526
     3109        3.094        5.209            0      465.049      634.099       58.572
     3110        2.958        5.107            0      462.594      635.817       54.582
     3111        2.935        5.264            0      465.857      634.874       54.156
     3112        2.998        5.234            0      462.484      628.958       53.838
     3113        2.868        5.267            0      467.945      652.503       50.456
     3114        3.046        5.223            0      468.133      646.166       57.934
     3115        3.019        5.160            0      457.842      622.414       58.474
     3116        3.062        5.252            0      464.246      637.329       57.455
     3117        2.843        5.349            0      471.127      655.410       59.784
     3118        3.140        5.139            0      455.999      614.588       54.707
     3119        3.080        5.084            0      461.061      651.196       55.672
     3120        3.011        5.250            0      462.823      641.444       55.016
     3121        2.919        5.224            0      474.250      648.895       53.567
     3122        2.952        5.187            0      463.885      642.017       54.910
     3123        2.935        5.322            0      470.576      643.534       55.875
     3124        2.790        5.384            0      477.792      648.140       50.100
     3125        2.981        5.246            0      465.554      627.207       56.458
     3126        2.913        5.288            0      470.047      641.968       55.725
     3127        3.045        5.162            0      462.974      636.784       52.344
     3128        2.884        5.218            0      466.632      644.292       54.477
     3129        2.938        5.184            0      466.927      642.730       56.290
     3130        2.701        5.473            0      489.696      680.491       51.133
     3131        3.016        5.194            0      459.062      628.355       53.948
     3132        3.114        5.324            0      467.396      647.644       55.310
     3133        2.926        5.189            0      466.279      636.237       54.831
     3134        3.026        5.175            0      463.255      650.859       54.752
     3135        2.933        5.148            0      456.187      633.499       52.514
     3136        3.086        5.125            0      454.837      633.080       53.840
     3137        3.160        5.204            0      461.829      632.648       56.031
     3138        3.231        5.198            0      462.578      647.003       56.655
     3139        3.024        5.237            0      458.904      629.911       54.629
     3140        3.223        5.153            0      464.109      642.854       55.666
     3141        3.263        5.068            0      458.799      633.073       56.630
     3142        2.949        5.127            0      463.838      645.610       49.373
     3143        3.019        5.104            0      462.456      639.030       54.399
     3144        3.015        5.328            0      476.569      667.569       58.991
     3145        3.138        5.201            0      469.692      646.310       54.949
     3146        2.953        5.238            0      471.298      654.813       55.411
     3147        3.083        5.059            0      463.625      637.407       52.887
     3148        3.041        5.119            0      466.578      653.660       55.512
     3149        2.786        5.191            0      476.399      654.271       49.049
     3150        2.872        5.308            0      474.094      656.894       52.755
     3151        3.165        5.055            0      467.293      638.885       54.849
     3152        3.057        5.211            0      464.888      634.226       56.276
     3153        3.016        5.254            0      466.772      579.390       52.420
     3154        3.092        5.220            0      465.288      573.371       55.782
     3155        2.831        5.422            0      483.559      616.650       56.475
     3156        2.918        5.221            0      465.848      601.094       54.468
     3157        2.961        5.288            0      472.756      599.357       49.155
     3158        3.106        5.147            0      459.428      602.924       59.796
     3159        3.068        5.201            0      464.334      620.095       53.595
     3160        3.022        5.142            0      463.080      638.159       54.668
     3161        3.143        5.137            0      462.375      638.242       53.666
     3162        2.812        5.406            0      486.599      665.885       53.497
     3163        3.023        5.191            0      467.016      647.826       51.666
     3164        3.145        5.180            0      464.489      643.775       52.971
     3165        3.028        5.093            0      462.277      627.283       54.439
