## Torsion are defined with the following atomIDs:
# dihed1: ai= 2428 aj= 2429 ak= 2430 al= 2431
# dihed2: ai= 2431 aj= 2432 ak= 2433 al= 2434
# dihed3: ai= 2435 aj= 2438 ak= 2439 al= 2440
# dihed4: ai= 2443 aj= 2444 ak= 2445 al= 2447
# dihed5: ai= 2444 aj= 2445 ak= 2447 al= 2448
# dihed6: ai= 2448 aj= 2447 ak= 2449 al= 2450
# dihed7: ai= 2450 aj= 2449 ak= 2451 al= 2452
# dihed8: ai= 2459 aj= 2460 ak= 2461 al= 2464
# dihed9: ai= 2453 aj= 2454 ak= 2455 al= 2458
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9
975  120.740   73.355  165.419  104.832  -27.886 -110.701  141.686  125.108 -118.437
976  113.626   55.400  179.599  110.397  -23.181 -115.944  153.787  -39.963  -45.262
977  123.649   67.851 -173.286   86.580    2.637 -131.238  141.082   13.108   17.065
978  118.371   89.442 -171.510   86.330  -15.606 -111.986  152.894  177.602  100.304
979  113.233   62.470 -167.952   81.967    1.361 -121.778  146.409  -58.677   25.817
980  102.792   69.475  178.376   80.427   -6.089 -117.563  152.934 -179.733    9.766
981  122.621   64.503 -176.090  107.607  -24.681 -102.680  150.953 -128.503  149.077
982  108.904   56.354  161.132   87.556  -18.707 -109.220  146.518  166.099 -103.190
983  109.964   61.297 -177.636  100.819   -8.522 -145.848  154.963   46.792   74.382
984  110.084   55.632  168.391   85.613   10.042 -151.240  125.489 -153.249  122.625
985  100.818   44.187  177.197   93.153  -24.462 -105.909  154.625   87.813   58.519
986  124.003   53.726 -174.277  101.931   -9.403 -112.050  149.630  134.323   56.009
987  103.471   58.358 -160.045  106.505  -28.331 -100.838  140.272  -27.190   24.002
988  113.350   62.415  168.755   84.407  -13.181 -120.453  150.333 -176.913  174.729
989  105.453   84.337 -164.427  101.863  -35.217 -104.450  159.484   19.290   38.284
990  105.414   66.686 -161.078  111.111  -46.841  -85.956  126.101  138.846 -120.493
991  114.038   72.688 -167.695  102.429  -34.542 -121.142  153.122  143.916   93.269
992  110.895   42.707  174.906  104.280  -25.853 -126.771  156.437  -20.770  127.983
993  104.571   66.079 -163.715  106.888  -28.639 -114.206  120.663   97.033   98.229
994  115.524   58.496  178.642   96.764  -20.783 -120.051  142.556 -100.081 -131.252
995  121.476   56.558 -168.129   88.779   -5.739 -116.439  151.668  146.280   47.685
996  111.757   67.795  169.937   90.442    4.263 -116.963  146.649  -77.939   46.003
997  104.438   62.270 -176.213   88.406  -11.166 -123.093  150.322   66.072 -175.302
998   98.791   85.860 -179.979   74.109  -10.177 -127.743  155.496   72.631 -165.800
999  112.151   60.501  179.854  100.375   -1.073 -129.225  134.202   10.672  100.181
1000  104.036   56.127  172.537   98.837  -20.452 -116.441  149.384 -169.138 -174.469
1001  110.790   78.528  159.940   77.619   -1.793 -116.142  119.398   90.678  -40.331
1002  116.068   65.446 -178.737   99.528  -17.031 -110.219  149.355  -46.091  106.164
1003  111.797   64.749  176.884  117.834  -27.163  -93.812  134.981    4.221  100.138
1004  110.333   54.758 -177.326   77.320    3.058 -102.215 -152.509  149.821 -127.711
1005  101.017   70.120  164.526   87.673    2.539 -107.965 -156.994  -95.983  -95.028
1006   85.132   51.164  178.861   77.435   12.523 -106.768  171.460   64.714 -152.324
1007  114.576   56.537  152.085   79.275   -6.855  -89.929  167.890 -126.749  135.306
1008  112.187   60.284  166.089   60.167   11.423 -118.683 -179.404  145.568  -10.536
1009  104.664   54.794  173.849   88.180  -14.748 -102.848  166.580   62.447    2.135
1010  117.814   71.150  175.053   75.385    2.531 -124.191  178.222   81.841 -174.534
1011  104.717   62.310 -134.860   80.961   14.105 -109.575 -149.598 -116.293    4.706
1012  136.495   51.128  160.473   93.417  -37.237 -104.139  139.037  152.667  -38.263
1013  113.256   84.579  155.699   86.908  -13.342 -113.289  135.099   31.314 -133.410
1014  112.648   74.875 -175.658   90.017  -12.183 -113.498  149.702  129.475   95.454
1015   99.720   73.924  178.708   88.935  -18.819 -114.005  153.996  168.799  -54.494
1016   99.806   75.973 -171.507   86.076   -0.734 -115.020  131.215   14.735 -133.681
1017  114.779   58.306 -175.768  105.676  -49.326  -94.876  141.466 -154.606    0.503
1018  119.458   66.600 -162.933   96.446  -35.542 -101.323  143.085  120.819   86.478
1019  114.566   59.627  178.038   88.017  -11.958 -105.486  153.077  106.440  -99.936
1020  125.006   64.951 -174.845   87.588    0.815 -125.909  165.860   84.066   17.887
1021  119.468   83.090 -175.120   89.530   -1.162 -120.701  143.538  -28.817  135.203
1022  118.213   62.042  178.480   98.414  -32.052  -99.939  153.037  -14.765   89.026
1023  122.046   63.352 -178.598   82.443   -1.587 -121.661  157.011  -32.059 -121.847
1024  109.213   60.983 -151.317   99.831  -31.907 -116.602  144.685 -106.582   73.985
1025  113.047   54.251  162.075   82.560  -10.164 -113.002  133.853  -83.729   63.552
1026  112.364   60.674 -179.532   82.335  -25.703 -108.188  143.942  138.023  -39.330
1027  112.762   58.505 -177.181   91.889  -13.660 -103.031  132.106 -105.963 -163.574
1028  119.614   67.616  171.636   89.507   -9.207 -128.597  153.212  -15.255 -142.221
1029  124.920   57.544  174.207   90.684  -15.229 -118.370  154.592 -131.209  173.947
1030  125.340   73.057  175.320  104.711  -32.354 -106.638  144.451   91.004   69.810
1031  106.081   77.164  169.259   87.183  -17.423 -118.334  147.704   30.685   66.911
1032  123.654   60.784  166.894   84.491    0.503 -116.038  170.285 -123.982 -116.331
1033  110.441   60.115 -177.733   89.761  -16.175 -105.385  168.550  -25.796  124.662
1034  104.775   67.815  174.101   92.824   -8.071 -119.797  156.564   61.090  162.331
1035  110.087   78.189  172.586   89.583  -33.050 -102.626  136.033   97.379 -147.822
1036  105.954   60.233 -174.935   86.761   -6.372 -111.845  141.603 -127.611  -22.220
1037  115.619   60.584 -175.452  102.031  -17.630 -112.005  140.411  173.588 -177.134
1038  106.560   83.778 -167.640   91.572  -23.464  -98.767  136.700  108.426  164.122
1039  116.486   67.690 -168.745  100.589  -23.031 -126.535  132.480   16.321  -11.509
1040  117.568   55.634 -177.129  104.770  -34.166 -105.351  142.938 -135.450  116.267
1041  115.270   64.671 -172.967   81.325   -8.420 -128.713  150.999  119.086 -105.308
1042  107.834   64.157 -175.201   89.193  -21.618 -102.867  144.980 -134.429 -107.277
1043  124.035   52.542 -171.631  106.237  -15.096 -124.012  156.892   66.719  125.896
1044  106.954   60.994  163.789   82.473   -4.626 -119.229  155.391  -28.206  124.135
1045  100.193   64.219 -175.869   94.327  -14.271 -110.763  124.825  -19.356  104.268
1046  122.907   69.236 -179.923   90.189  -12.896 -117.299  136.583 -143.151  142.662
1047  114.358   59.510 -176.637   92.485  -24.299 -102.407  140.592  173.634 -178.943
1048  114.027   63.752  174.288   91.703  -12.520  -93.711  137.243  131.559    7.001
1049  112.320   73.634  174.559  107.161  -44.256  -83.243  127.838   90.943  140.021
1050  125.214   64.738  157.984   96.772  -24.869 -106.318  139.275  -87.457  -25.502
1051  105.843   73.885  177.436   99.838   -9.604 -113.349  145.511   34.903    6.300
1052  105.247   73.701 -171.835   82.241  -13.735 -106.725  140.787 -126.537  137.203
1053  101.474   61.543  151.954  101.062  -12.011 -112.780  135.691  151.072   -1.665
1054  116.662   61.468 -171.893   87.665  -12.374 -114.116  152.517   91.997  -31.913
1055  113.126   77.164 -177.262   89.402   -1.696 -119.485  145.571   63.652 -129.044
1056  117.690   56.537 -179.560   90.023  -12.532 -102.593  123.664  139.745 -144.207
1057   93.523   66.863 -167.832   85.908   -6.642 -115.167  135.365   77.105 -129.790
1058  123.104   60.551  169.023   91.399  -19.930 -110.839  154.071  -21.418  -28.848
1059  102.715   67.565  175.609   84.975   -4.962 -105.217  133.917 -104.398   37.648
1060  104.607   62.064  178.674   82.965  -12.740 -112.836  150.186  159.060  -63.665
1061  100.870   58.246  159.035   97.400  -28.457 -100.371  142.394   82.726  161.718
1062  117.401   50.943 -174.224  101.444  -38.224  -88.360  129.957  151.934  165.269
1063  100.248   69.956  173.981   93.282  -19.035 -114.948  130.098  -22.296  -41.978
1064  131.424   58.767  154.617   83.921   -9.073 -109.813  154.227   99.038   32.011
1065   99.691   75.468  166.040   72.540    3.177 -120.061  151.854  -24.959 -160.556
1066  108.142   69.604 -169.077   88.340   -4.019 -121.945  136.656  -56.827 -162.789
1067   99.083   86.521  167.541   82.849   -6.609 -114.616  154.952   52.987   19.577
1068  111.763   59.785 -173.629   91.780   -3.619 -123.237  142.660  154.961 -138.542
1069  130.845   59.192  162.055   98.135  -11.948 -119.029  149.372   94.825    1.883
1070  113.009   78.306  171.865  108.272  -33.191 -107.435  123.970  135.783   85.916
1071  111.487   59.392  166.296   85.149   11.549 -109.120  159.320   35.045   -6.915
1072  104.873   55.000  168.998   97.968  -31.630  -90.937  135.817  111.125   83.711
1073  118.413   72.495 -177.114   99.244  -30.818 -101.326  132.475 -129.986 -132.997
1074  110.329   51.933 -167.676  100.759  -27.178  -97.058  130.009 -113.014   13.297
1075  116.984   67.818 -159.229   88.392  -17.609 -126.094  152.491  -14.163   71.765
1076   97.733   52.265 -167.368   82.079   -1.319 -115.422  140.924   72.489   16.261
1077  110.461   62.160  166.792   94.815  -11.820 -111.615  136.034  -81.576   82.565
1078  105.858   77.212 -171.460   81.342   -7.248 -122.108  156.760  139.887    0.875
1079  100.815   73.020 -170.878   86.990  -14.861 -109.250  142.643  -17.479   83.674
1080  107.153   64.286  171.160  100.082  -29.528  -92.436  138.451 -120.560 -118.154
1081  112.985   81.061 -174.605  100.568  -18.653 -113.050  142.370 -149.061   22.364
1082  117.434   79.413 -172.354   85.915   -1.891 -130.241  153.747  -68.897    4.977
1083  119.702   58.575 -169.702  100.139  -32.721  -95.735  136.370 -138.476   36.082
1084  119.817   50.508 -165.861   94.454  -26.619  -96.921  124.255 -136.274   -3.419
1085  129.918   71.986 -173.731  103.015    3.473 -129.666  150.113  -64.276  103.545
1086  104.351   88.653  178.766   84.475  -13.882 -114.724  143.864  103.412  104.201
1087  127.794   49.683 -163.177  104.727  -40.450  -99.028  134.812  -66.685  -17.511
1088  126.778   63.314  163.201   94.458   -5.449 -114.268  144.441  143.096   62.388
1089  105.772   63.172 -179.973   90.747  -25.204  -99.475  130.546  156.628    8.446
1090  108.578   75.754  165.236   99.562  -32.199 -100.928  151.133 -140.215   47.746
1091   98.707   51.968  172.386  102.642  -25.088 -106.535  142.211   87.983 -119.098
1092  105.368   56.465  177.631  103.531  -44.352  -80.142  109.237   45.412  -97.628
1093  120.755   47.788 -166.240   95.476   -4.159 -104.618  142.484 -143.046 -145.048
1094  110.937   75.525  163.580   95.543  -14.799 -119.389  137.567  -62.919    0.857
1095   88.834   71.021 -159.337  102.716  -32.790 -101.603  133.748   12.731 -126.005
1096  107.698   73.077  156.999   96.220  -42.104  -95.709  128.066 -147.610 -164.530
1097  108.326   73.560  159.370  103.973  -20.344 -112.830  133.670 -116.417   64.984
1098  108.249   80.514 -176.608   92.559  -16.176 -128.915  149.083  158.703 -170.843
1099  102.355   74.548 -167.948   79.515  -12.311 -104.600  140.709   99.996  125.433
1100  107.821   62.137 -178.853  103.100  -27.488  -93.737  153.137  169.246  -42.665
1101  107.439   53.814  164.044   77.640   -6.352 -109.595  157.302   71.270 -150.966
1102  112.687   71.254 -174.864   91.363  -28.822  -94.052  131.608  -74.534 -121.690
1103  118.590   72.950  177.391   91.012  -20.691 -108.559  152.213 -140.722   46.441
1104  115.414   63.624  161.862   81.733  -17.893 -111.448  154.700 -131.734 -148.835
1105  105.871   60.416 -174.714   94.377    7.729 -134.857  151.022  137.821   27.338
1106  107.416   84.206  178.758   90.819   -7.771 -109.315  136.660  151.803   44.704
1107  113.419   64.481 -177.484   76.174  -10.002 -110.062  145.003 -166.564  -26.961
1108  122.050   46.994 -170.733  105.781  -27.928  -96.678  152.552    0.324 -115.876
1109  101.228   54.453 -169.951   89.356   -6.260 -112.145  130.095  106.913 -100.425
1110  111.537   69.819 -175.522   95.725  -25.858  -95.261  141.542   -7.291   24.461
1111  105.705   74.097  163.231   94.454  -35.188 -102.422  145.201  -51.916   75.495
1112  126.984   59.053  178.282   86.096    7.228 -112.781  178.909  -61.510   51.375
1113   97.662   54.609  168.815   77.533   -2.102 -100.641 -178.838  -62.098  -47.486
1114  111.598   79.181 -179.152  106.385  -12.258 -109.351  133.808 -155.889 -154.835
1115  120.862   73.330  167.450   87.998  -11.318 -106.256  134.217  -62.546 -172.257
1116  118.168   66.854 -173.412  101.778  -17.490 -114.393  137.197 -178.066  -37.387
1117  112.813   71.314  174.613   81.708   -5.966 -116.844  144.455   94.665 -152.823
1118  111.904   69.831  144.580  105.113  -35.034  -99.508  139.992  162.670  -32.767
1119  120.355   68.668 -166.168   97.319  -14.034 -118.843  156.872   51.212   46.099
1120  127.276   70.304 -163.075   87.541  -29.262  -93.531  150.304  148.363 -146.385
1121  115.299   68.556 -176.016   99.062  -26.606 -106.393  159.662  -21.427  119.806
1122  115.418   56.158  170.963   83.302   -3.020 -120.907  152.430 -142.422  120.644
1123  109.542   57.049  176.003   83.773    4.164 -129.824  146.442   64.451  105.759
1124   93.648   79.972 -179.133  101.066  -25.726  -99.352  139.281 -137.873   25.611
1125  115.257   56.593 -171.422  107.478  -37.206 -104.092  128.309 -172.624  178.082
1126  111.523   74.508 -178.011   91.811  -23.267 -117.119  145.509   59.918   -0.887
1127   98.791   72.146 -177.247  102.931  -34.042  -99.290  125.606   90.351  155.125
1128  106.252   56.673 -173.830  109.282  -30.567 -104.941  138.846   93.843  -50.109
1129  128.793   54.453  162.931  104.720  -29.582  -99.701  138.793  139.338 -117.794
1130  108.853   51.984  175.250   90.744  -15.007 -121.957  139.931   -2.205  -91.698
1131  103.472   46.306  167.122   96.919  -48.585 -104.728  142.001  -20.785 -118.168
1132  101.773   47.028 -166.471  103.468  -38.491 -112.015  145.748 -178.226 -127.341
1133  110.959   78.863 -158.865   77.480   28.417 -165.397   90.354  -13.620  -88.842
1134  109.685   58.904 -164.800   61.681   43.122 -167.700   98.477   89.144  -83.717
1135  121.528   58.263 -173.721   81.144    6.944 -156.479   62.928  151.034  -65.297
1136  103.718   45.714  176.540   53.476   39.466 -158.649   88.249 -101.972  142.286
1137   98.017   16.218  177.656   68.637   20.186 -140.563   66.247   26.155   40.116
1138   94.587   21.990  171.501   65.748   10.544 -145.971   81.453  140.681  154.395
1139   94.339    0.433 -168.827   62.648   10.537 -133.051   86.929   -5.996  -71.760
1140  118.855  -23.442 -157.187   65.999   21.966 -139.212   44.388  125.207   68.066
1141   96.973  -24.760  177.546   78.818    2.189 -109.127   -3.715   25.940   34.451
1142  117.243  -30.583 -178.874   69.914   32.963 -146.183   71.598  -92.208   75.453
1143   99.290  -23.784 -168.403   67.421   22.300 -151.335   84.408  -70.938  -68.649
1144  109.302  -29.225  176.700   75.087    2.735 -161.818   94.150  168.597   44.650
1145  118.505   15.521  171.016   90.649    4.756 -146.563   67.599  178.295   41.292
1146  115.395  -23.635 -179.951   58.640   23.646 -144.431   78.980   58.641  -74.174
1147  110.296  -15.176 -167.980   70.300   43.058 -169.886   77.705  129.245 -176.713
1148  103.841  -18.299  176.696   86.962   17.054 -157.688   78.337 -162.374  174.278
1149  108.140   11.963  165.910   75.485   10.012 -159.904   99.097   21.722   48.896
1150   99.017  -17.846 -173.612   63.450   17.379 -147.417   71.216   -7.496   79.757
1151   84.062   -7.590  174.505   64.343   14.451 -137.454   66.753   35.195  171.381
1152  115.630  -20.738 -169.882   72.585   10.208 -134.115   74.078   31.350   59.677
1153  115.623   76.079  171.576   81.050    1.158 -140.007   91.571  -57.610   38.973
1154  115.111   48.724  150.287   64.664   18.272 -142.235   68.912  120.914 -177.994
1155  118.276  -19.174  161.037   79.320   29.018 -149.761  102.921   31.059  146.428
1156  111.289    0.697  152.321   64.466   38.281 -141.274   70.772   25.594  178.082
1157  109.933   18.975  159.321   74.637   14.347 -147.563   64.988 -156.449  157.986
1158  125.312  -15.940  171.217   58.740   30.770 -147.809   71.853   16.832  168.929
1159  107.102  -30.389 -171.451   79.000   12.825 -157.420   81.092   25.852  -49.549
1160  115.345   10.712  177.403   55.818   23.162 -161.899   90.803  164.821 -113.405
1161   92.414   25.104  169.880   79.621    4.493 -155.420   87.216   87.182  -96.748
1162  109.706    2.923  166.595   69.137   23.818 -164.409   70.846 -149.952  -58.699
1163  109.652    9.227  172.057   48.244   43.990 -163.106   64.906 -147.501   25.178
1164   99.069   28.314  162.740   63.946   32.301 -155.496   58.784  -11.392  -62.097
1165   97.605   28.973  161.553   62.503   16.809 -132.943   77.788  174.162   13.317
1166  103.049   48.096  161.544   64.536   24.993 -138.378   48.639  -52.731   48.545
1167   98.198   43.390  169.892   66.113   34.250 -163.521   71.699  155.841  162.453
1168  115.352    5.328  174.029   65.053   31.083 -135.066   69.154  108.570  -78.689
1169  113.729   -8.212 -164.049   71.246    6.675 -128.745   60.504   59.392   40.754
1170  106.361   66.498  167.730   63.012   12.126 -144.908   84.655 -162.355   36.846
1171  102.159   36.412  173.699   53.139   26.078 -159.380   68.179  150.249  165.358
1172  100.396   36.481 -161.451   66.091   18.661 -174.102   93.351   40.278   50.388
1173  101.621   52.993  145.252   69.588   19.431 -154.813   85.466  -41.732   53.886
1174   98.092   76.777 -158.223   65.729   24.108 -153.898   92.109  111.955   31.063
1175  112.573   65.449 -171.528   74.284    6.505 -151.299   76.506   -4.441   56.978
1176  107.590   89.912 -178.890   64.308   13.497 -136.421   88.097  -35.907  178.056
1177  107.080   63.743  170.870   70.018   20.483 -144.101   79.663   30.906  169.959
1178  106.894   74.278  176.374   72.413   36.772 -166.681   84.192   97.772   19.422
1179  105.991   57.719  165.990   84.506   29.929 -150.956   90.115   31.066  127.735
1180  111.672   61.540  178.013   78.892   17.129 -144.639  102.904 -147.165   13.829
1181  108.099   53.444 -159.277   60.218   47.800 -170.682   92.522  -99.371 -159.455
1182  103.813  -22.349 -173.018   59.190   29.454 -130.476   40.012  -91.385   83.853
1183  107.118  -16.985  168.958   65.506   38.751 -155.175   49.939  138.564  -39.525
1184  111.748  -50.106 -175.011   74.827   16.755 -124.915   50.837  -43.910  -41.266
1185  110.491  -28.224 -176.403   69.327   24.224 -171.577   87.996 -142.673  -95.262
1186  101.446   24.482 -174.233   77.228   24.111 -159.717   71.529 -117.003  -66.176
1187  104.762  -40.365 -166.163   69.637   25.712 -134.266   66.167  162.043  163.050
1188  104.881   -8.818 -170.539   81.713   16.791 -134.942   61.660 -162.854  164.809
1189  101.649   17.355  149.876   70.708   23.165 -134.123   51.418    9.140  -97.275
1190  109.644    2.346 -159.717   66.236   16.040 -158.302  107.163 -138.899  165.709
1191  109.905   33.869  164.204   59.166   34.747 -164.088   96.002 -151.332  -69.112
1192  107.023   42.695  178.065   56.566   37.923 -152.913   67.666   19.478   22.307
1193  119.141   78.009  177.691   72.690   43.819 -142.300   53.374  177.671   42.465
1194   97.723   45.777 -165.231   80.770   14.722 -111.611   21.703 -157.205 -136.254
1195  116.853   51.540  177.226   78.736   -9.220 -102.507    1.045  127.411 -139.175
1196  127.963   56.045 -177.548   84.192   -8.290 -113.469  -10.808   49.483 -109.357
1197  121.289   73.067 -174.600   73.033   15.174 -137.470   63.005  -69.211  174.059
1198  112.082   50.501  178.937   77.520   17.407 -155.929   97.643  145.731  107.781
1199  114.773   92.658 -175.609   82.596   24.243 -147.069   82.325  -14.228 -129.393
1200   91.838   95.054 -167.010   67.005   41.723 -164.330   92.510  162.197 -108.146
1201  109.546   77.340 -178.992   63.401   29.312 -160.739   81.673  133.701 -170.392
1202   98.968   83.500 -174.262   67.841   31.474 -161.279   84.884  179.904  -62.189
1203  108.644   77.780 -169.558   73.088   22.227 -162.461   86.751   17.694  -89.634
1204   96.625   60.563  174.924   96.695   -5.778 -141.069  105.596  -22.407  146.317
1205   88.070   61.688  173.279   77.605   -3.302 -132.832   96.558 -101.898    2.427
1206  114.486   77.925  176.088   51.959   46.493 -153.179   70.558  -85.413 -120.065
1207  118.628   75.667 -170.504   80.000   34.026 -150.847   82.785  -37.210   -4.459
1208  106.414   71.662 -178.791   59.018   25.285 -146.536   71.836  -46.708  154.382
1209  104.637   79.526  177.830   81.030    4.464 -107.376   13.441   68.243 -109.581
1210  117.623   72.121 -176.645   68.750    8.676 -112.405    2.461 -137.174   30.033
1211  112.463   53.084 -174.934   77.130   -9.462 -121.342  -43.866  -94.495  178.688
1212  124.098   78.047 -173.980   92.961  -27.750 -101.161  -28.285  107.710 -107.527
1213  112.095   76.261 -156.774   84.244  -14.605 -118.153  -55.908   22.248   59.090
1214  116.176   61.017  178.763   79.432   -1.106 -124.395  -27.953  -84.468 -117.795
1215  119.470   77.441 -165.130   82.497   -5.557 -118.778  -12.615   88.273   14.664
1216  113.091   60.768 -146.305   97.044  -12.468 -111.817  -31.127  128.286  -81.671
1217  116.083   74.085  168.246   92.823   -7.721 -123.528  -41.126  171.917  -93.417
1218  108.893   57.651 -176.333   96.372   -3.506 -100.391  -24.561  151.944  -16.343
1219  114.666   76.813  179.928   97.686  -25.433 -110.088  -50.078  140.730  142.115
1220  116.777   68.102 -178.358   95.018  -20.203 -112.248  -32.792  161.160   31.989
1221  120.191   71.435 -165.530   92.334   -5.532 -116.603  -13.805  -75.704  -40.567
1222  116.086   70.252 -175.733  100.770  -34.353 -107.253  -41.309  -67.830  169.039
1223  112.567   75.246 -176.045   97.332   -5.564 -101.303  -19.634   72.802  133.553
1224  124.817   75.771 -174.485   89.668  -26.987  -94.067  -34.738    6.511   16.896
1225  122.007   70.311  171.446   84.282    1.951 -123.884  -31.536   20.302  -73.711
1226  106.886   42.108 -170.364   76.568    4.088 -133.127  -30.003  -19.934   94.134
1227  110.430   66.219 -173.782   86.933  -25.631 -101.315  -34.197  129.527    1.658
1228   98.318   83.370 -173.314   92.380  -15.368  -99.483  -39.677  -31.343   62.845
1229   97.001   77.449  177.173  104.669  -27.151 -115.489  -49.054   38.244   51.751
1230  128.429   76.790 -169.541  108.718  -35.424  -91.677  -60.192 -111.509 -121.310
1231  110.846   90.566 -175.759  108.075  -23.296 -116.566  -40.227   74.267   16.546
1232  103.065   67.547 -166.933   77.434   -0.096 -114.201  -25.891  160.693   97.009
1233  129.840   64.720  173.814  102.702  -34.087  -90.032  -37.549  161.466   26.653
1234  107.670   76.628  173.306   85.962   -4.600 -115.495  -36.325 -167.040 -153.892
1235  120.309   36.783 -179.540   93.468  -15.488 -119.058  -37.387  123.177  -82.489
1236  118.957   44.982  174.012   99.150  -39.003  -97.411  -29.908 -153.594  -67.260
1237  122.334   48.132 -174.811   86.993   -4.015 -131.415  -47.359  144.374  122.607
1238  106.192   87.668 -175.267   91.558  -25.856 -114.216  -30.582  -82.063   68.469
1239  116.379   68.347  169.606   92.834   -8.620 -109.699  -24.899    7.362  -36.222
1240  133.779   52.585 -176.647   86.107  -25.077  -88.665  -32.163  -75.876 -114.984
1241  112.706   73.921 -174.021   99.874  -21.282 -101.804  -35.790  126.470  -87.081
1242  127.384   72.028 -177.084   98.521  -13.857 -111.680  -34.517  140.110   84.666
1243  121.573   77.079 -174.255   93.855  -30.061 -106.907  -33.229   37.143 -164.960
1244  114.810   64.136 -172.598   69.183   34.572 -112.453   16.706 -160.584  -11.355
1245  107.763   82.179  179.860   96.069    1.478 -101.710    6.440   -8.165  102.168
1246  102.783   68.895 -171.697   90.553   -5.026 -128.329  -30.170  -44.047  157.663
1247  118.980   73.260 -171.838   89.956  -33.606  -99.299  -34.253  153.624  128.397
1248  112.988   31.793 -168.042   92.251   -7.251 -120.515   -3.999  173.385 -128.726
1249  114.705   62.908 -177.152   91.029  -15.287 -125.691  -25.864  -49.133  -88.637
1250  112.307   70.336 -178.089   91.596   -8.301  -96.083  -26.462  -60.415 -175.854
1251  110.699   98.277  178.026  107.659  -19.345 -116.088  -40.406  121.410   84.817
1252  122.527   76.657 -163.786  103.571  -20.301 -104.800  -45.672 -100.207  -42.225
1253  114.895   96.651  175.209   99.193  -23.762 -119.363  -49.277  179.957 -116.379
1254  106.066   73.505 -171.008   85.079  -12.712 -127.359   14.845  144.796   34.893
1255   93.500   51.515 -165.489   80.674   -4.232 -100.428  -10.705  -25.711 -103.599
1256  124.810   48.727 -165.584   84.790  -14.186 -106.470  -38.565 -154.978   75.362
1257  122.285   69.786 -173.989  110.785  -29.158  -98.467  -50.848   55.870   39.243
1258  120.047   68.915 -174.442   95.301   -4.846 -110.341  -38.742   42.197  158.880
1259  101.344   45.696  179.053   97.161  -26.951 -114.568  -34.746   25.571 -174.415
1260  116.897   52.789  177.399   92.171  -18.633 -112.623  -34.450  123.387  -83.886
1261  108.590   51.376 -159.971   87.573  -14.564 -119.761  -39.530 -172.522   -9.930
1262  114.070   68.710 -164.328   92.254  -23.668 -106.690  -30.987  147.197  -79.046
1263  115.314   60.780 -167.767   73.017   32.762 -134.850    7.691   97.233  -64.880
1264   98.270   60.778  171.065   89.222   -8.894 -115.771  -11.707 -147.891    6.873
1265  114.506   57.268  171.457  108.176  -30.893 -102.614  -37.617  -19.879   20.487
1266  109.044   84.043 -179.728   91.171    1.545 -106.302   -1.591   10.069   15.755
1267  130.119   44.817  162.263   82.234   10.259 -119.772  -35.135   12.714 -156.397
1268  106.934   45.088 -174.485   99.967  -17.104 -118.017  -33.965   66.681   73.091
1269  106.546   52.988  178.302   99.007  -13.905 -114.203  -38.644   75.391 -139.913
1270  121.784   64.954 -173.064   87.221   -8.870 -117.786  -40.231  139.507  -31.251
1271  101.874   73.555  177.260   89.438  -25.293 -109.895  -51.064  -89.795  148.130
1272  105.527   74.305 -162.507  102.011  -13.480 -118.745  -19.709  -48.234  -97.996
1273  104.297   60.633  168.910   93.226  -29.519 -113.443  -30.089   96.900  -12.242
1274  127.833   81.275  173.094   93.624    5.449 -123.510  -36.950  -83.620 -109.611
1275  103.656   72.753  178.449   98.007  -19.909 -104.192  -34.948  -39.251   96.293
1276  108.215   47.308  160.014   67.863   -1.359 -126.327  -35.515  124.029  101.705
1277  107.839   45.483 -175.777  101.103  -29.665 -108.856  -27.195   11.945 -140.374
1278   96.356   59.327  160.587   75.833   -2.281 -112.098  -54.680  -76.971   52.685
1279  100.527   70.659  170.665   85.531    8.276 -138.106  -24.832  -77.196  117.932
1280  114.192   73.916  167.700   79.186   29.073 -153.580  -47.307  -60.441  -59.378
1281  114.264   61.781  179.264   84.126  -26.467  -93.119  -42.991  143.876  -84.772
1282  117.746   66.641  171.437  104.712  -21.977 -115.728  -27.766 -136.238   60.348
1283  116.461   53.573  172.182   74.240    6.482 -122.348    1.308 -111.792  -95.744
1284  121.077   61.796 -169.035   97.498    0.805 -127.996  -38.155   92.783  150.305
1285  111.206   48.885  178.341   93.776    0.920 -127.283  -21.020   77.872    2.745
1286  116.345   57.422  177.064   79.796  -15.848 -116.420  -18.328  148.848    7.472
1287  111.046   52.075  159.791   84.499  -13.685 -132.163  -39.106   42.260  -10.225
1288  108.225   74.275 -170.489   99.595  -31.747 -105.671  -38.648 -166.935 -129.930
1289   92.893   66.468 -171.132   84.877  -11.247 -123.516  -31.242   23.961   -2.096
1290  125.840   54.034  167.726  104.782  -23.812 -104.451  -28.024  141.906   25.255
1291  105.731   48.080  152.402   95.553  -26.703 -115.926  -28.327 -135.972  -47.620
1292  126.174   45.613  159.878  104.822  -10.280 -118.059  -46.614  147.021   12.048
1293  114.952   66.872 -159.580   86.268   -2.256 -128.156  -33.432  117.255   57.538
1294  117.945   61.075  172.764   81.888  -21.307 -106.174  -32.479 -139.851  -39.441
1295  102.145   55.606  166.792   99.859  -30.373 -107.607  -61.449   54.689   82.333
