  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      259        4.149        6.127            0      582.097      617.016       74.505
      260        4.132        5.890            0      583.929      608.926       73.585
      261        4.094        6.077            0      589.909      607.370       74.873
      262        4.038        5.997            0      593.355      616.971       78.231
      263        4.165        5.844            0      586.383      612.108       72.972
      264        4.099        5.976            0      599.622      642.432       77.658
      265        4.171        5.825            0      588.162      642.888       77.124
      266        4.073        6.064            0      592.751      612.634       77.060
      267        4.237        5.894            0      582.805      645.821       75.192
      268        4.162        5.762            0      591.039      577.630       74.440
      269        3.933        6.025            0      590.950      626.582       76.708
      270        3.868        6.065            0      592.094      614.397       75.163
      271        3.810        6.166            0      602.065      624.360       72.840
      272        3.939        5.945            0      566.205      549.629       66.894
      273        3.770        5.510            0      560.972      643.499       71.525
      274        3.944        5.931            0      594.578      597.372       67.927
      275        4.215        5.801            0      583.221      568.062       76.555
      276        3.829        5.768            0      550.115      514.336       65.999
      277        3.925        5.386            0      540.123      552.468       74.376
      278        3.987        5.570            0      558.463      547.531       73.392
      279        3.931        5.295            0      553.137      548.651       79.632
      280        3.819        5.471            0      561.853      560.990       67.434
      281        3.544        5.409            0      540.294      509.971       66.900
      282        3.787        5.259            0      541.163      496.334       66.902
      283        4.340        5.321            0      544.631      543.772       74.462
      284        3.688        5.439            0      552.531      540.342       67.320
      285        3.577        5.567            0      559.207      515.393       62.936
      286        4.124        5.478            0      569.749      573.970       68.619
      287        3.863        5.764            0      566.241      563.308       62.699
      288        4.037        5.679            0      574.873      567.916       81.076
      289        3.591        5.396            0      548.123      538.080       66.706
      290        3.601        5.538            0      547.136      524.565       61.315
      291        3.816        5.411            0      552.964      557.405       62.407
      292        3.797        5.223            0      545.931      584.927       66.836
      293        4.208        5.383            0      551.070      552.767       74.858
      294        3.970        5.371            0      538.278      508.153       69.377
      295        4.059        5.379            0      548.550      529.863       73.289
      296        4.481        5.445            0      563.128      580.461       72.803
      297        4.475        5.457            0      574.408      593.513       74.410
      298        4.549        5.277            0      525.709      528.727       78.541
      299        4.513        5.336            0      552.243      526.614       79.934
      300        4.466        5.205            0      520.025      520.137       70.233
      301        4.558        5.258            0      516.975      528.606       79.774
      302        4.484        5.421            0      541.514      579.845       76.073
      303        4.515        5.384            0      546.586      557.643       76.104
      304        4.486        5.451            0      550.751      561.504       72.235
      305        4.464        5.334            0      528.159      535.302       75.874
      306        4.414        5.190            0      517.330      483.105       73.967
      307        4.513        5.278            0      515.194      509.917       78.975
      308        4.510        5.254            0      535.849      498.086       73.475
      309        4.260        5.414            0      559.169      542.240       74.545
      310        4.289        5.426            0      536.113      508.778       75.426
