## Torsion are defined with the following atomIDs:
# dihed1: ai= 2452 aj= 2449 ak= 2448 al= 2447
# dihed2: ai= 2449 aj= 2448 ak= 2447 al= 2445
# dihed3: ai= 2447 aj= 2448 ak= 2453 al= 2455
# dihed4: ai= 2448 aj= 2447 ak= 2445 al= 2444
# dihed5: ai= 2447 aj= 2445 ak= 2444 al= 2443
# dihed6: ai= 2442 aj= 2439 ak= 2438 al= 2437
# dihed7: ai= 2439 aj= 2438 ak= 2437 al= 2436
# dihed8: ai= 2429 aj= 2428 ak= 2427 al= 2423
# dihed9: ai= 2435 aj= 2430 ak= 2431 al= 2433
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9
2662  156.647   76.137  -32.390  171.896  172.985 -162.887   83.115  -48.307 -127.065
2663  150.101   68.336  -32.408 -169.982  166.825 -154.545   93.898  -52.734  120.453
2664  154.064   69.696  -48.156  179.152 -168.599 -158.586   86.912  -57.906 -106.751
2665  168.988   65.757  -35.650 -178.187 -172.709 -161.187   79.112  -51.377    0.138
2666  167.158   94.620  -42.205  174.876  174.487 -163.347   92.609  -62.182   51.809
2667  139.937   63.034  -44.777  166.202  166.102 -157.056   90.869  -51.963 -151.354
2668  163.839   64.089  -35.150 -171.302  178.054 -159.900   77.996  -50.974  -25.260
2669  151.150   77.448  -46.596  178.356 -172.365 -153.272   78.817  -63.564  -32.801
2670  151.565   61.681  -43.765  168.497 -167.482 -152.332   82.662  -51.233 -175.812
2671  175.157   87.062  -40.006 -176.559 -172.990 -160.833   92.552  -48.272 -156.573
2672  166.841   58.056  -48.913 -178.178 -167.960 -145.731   82.262  -58.054  118.190
2673  151.708   66.428  -38.340  178.144  176.699 -167.882   82.409  -59.849   16.155
2674  152.694   52.471  -46.441 -173.030 -166.287 -175.623   99.566  -47.830 -136.511
2675  156.353   69.797  -50.941 -158.148 -165.955 -160.342   82.204  -60.722  -48.291
2676  145.707   73.120  -47.377  160.703 -168.606 -179.290   76.400  -36.870 -133.774
2677  142.530   62.658  -74.761 -175.648  171.220 -168.455   98.024  -50.921   50.148
2678  163.917   79.167  -29.502 -169.466  167.529 -161.681   80.753  -35.773  -25.349
2679  152.928   59.081  -45.151  175.128  156.943  175.822   93.637  -58.155 -124.111
2680  162.857   77.000  -53.384 -176.523 -168.269 -168.470   81.370  -57.413 -130.113
2681  167.949   53.317  -27.321 -171.204 -176.009 -170.665   83.737  -48.610   43.024
2682  146.364   58.344  -27.880  173.269  163.196 -166.299   90.282  -57.345 -149.361
2683  151.698   48.084  -45.500 -175.030  170.603 -159.713   79.244  -48.687   57.641
2684  150.581   78.041  -41.885 -159.003 -176.414 -179.911   84.156  -38.820  -30.232
2685  143.717   60.361  -54.047  157.271 -163.272 -166.604   92.725  -59.771  -46.737
2686  139.751   68.598  -28.779  171.088 -170.614 -165.400   86.843  -41.441   -3.742
2687  154.366   66.479  -49.742  179.649  174.731 -162.275   88.771  -50.143 -148.622
2688  151.912   55.605  -56.386  179.324  170.138  174.341   99.806  -39.331   74.300
2689  147.428   66.274  -44.555 -155.081  177.700 -177.438   75.025  -62.080  132.736
2690  171.067   62.848  -39.258 -175.934  175.223 -172.625   87.959  -59.682 -175.109
2691  146.177   70.187  -48.184  172.597  171.226 -170.330   86.674  -40.268   82.477
2692  159.062   47.387  -44.912 -172.598  177.594 -146.843   82.168  -57.906  130.005
2693  161.659   60.907  -45.091  173.108  179.938 -161.878   97.073  -50.448  -73.704
2694  155.534   69.584  -42.140 -174.441 -166.709 -167.746   86.451  -56.170 -169.917
2695  162.892   52.831  -41.515 -169.516 -166.369 -174.553   78.350  -54.273  -29.442
2696  173.868   73.566  -33.129  167.708  179.691  178.037   79.956  -67.800   29.139
2697  155.330   52.647  -72.820 -175.807 -170.858 -168.195   85.991  -48.079  -69.954
2698  179.637   74.138  -34.590  178.020 -178.373 -150.832   70.611  -36.713  173.266
2699  171.415   61.658  -38.926  169.496 -169.860 -161.522   87.240  -42.619 -158.555
2700  160.435   74.657  -12.932 -172.432  179.990 -165.605   88.551  -27.283  -67.816
2701  148.426   68.082  -48.023 -165.306  156.838 -167.355   78.491  -54.776 -155.958
2702  151.599   78.431  -31.452  170.917  154.007 -166.375   80.851  -55.644  147.921
2703  142.484   70.994  -36.142  168.167 -171.684 -168.670   85.699  -40.719 -114.192
2704  172.089   50.793  -51.488  176.862  170.377 -165.970   89.560  -47.084 -111.567
2705 -175.844   71.959  -44.324 -172.232 -179.000 -176.262   78.465  -52.258  -42.966
2706  147.365   66.495  -39.895  160.476  178.790  160.269   87.006  -65.108  -67.128
2707  152.402   78.944  -49.800 -164.881  178.337 -163.507   79.305  -54.869  -28.330
2708  155.062   57.007  -49.562 -176.316  174.029 -170.268   83.187  -56.343  153.314
2709  169.918   65.002  -46.631 -167.173  168.272 -164.184   89.672  -61.664   67.565
2710  166.358   62.744  -47.546 -160.188  172.682 -176.403   85.909  -59.323   83.265
2711  161.009   47.717  -39.578 -173.685 -170.184 -161.273   83.163  -50.729   -2.227
2712  147.144   65.893  -52.649  160.791 -170.779 -155.699   76.864  -40.964   -0.850
2713  164.742   66.837  -45.125  173.596  178.896 -179.535   77.546  -44.309  103.444
2714  149.674   63.425  -36.223 -171.726  174.652 -178.301   79.790  -47.571 -147.120
2715  158.044   58.593  -37.758 -167.262  172.160 -154.791   85.433  -44.961   63.233
2716  166.511   61.785  -48.029 -170.741  164.757 -156.126   84.872  -59.919   34.991
2717  160.493   65.949  -37.826 -168.791  172.555 -171.324   88.459  -73.299  -31.071
2718  144.232   69.155  -39.457 -166.027 -169.649 -162.170   94.467  -39.469  153.981
2719  163.425   72.744  -58.315 -175.902  178.748 -164.781   80.049  -54.983   63.584
2720  173.656   76.299  -35.438 -161.611  173.267 -163.890   77.878  -29.598  -87.785
2721  141.565   63.279  -55.124 -171.830  140.720 -175.303   87.208  -47.603 -148.246
2722  153.474   71.695  -40.353 -178.383 -172.772 -160.376   75.793  -49.768  166.311
2723  149.856   56.862  -43.980 -177.717  175.160 -163.771   86.105  -38.947  174.748
2724  176.689   87.136  -29.729  173.571  178.324  176.274   88.816  -24.953   -1.026
2725  164.217   84.064  -37.990  178.694  179.800 -161.458   95.552  -64.076   49.403
2726  167.441   58.851  -34.413 -157.183 -176.224 -176.476   78.966  -45.517  -19.655
2727  138.093   69.378  -30.205  164.781 -166.498 -178.752   77.563  -51.163   56.693
2728 -173.928   57.968  -39.391 -167.264  171.905 -165.994   74.963  -66.721   11.502
2729  153.166   50.269  -49.718 -168.586 -179.364 -171.414   72.075  -71.718 -155.445
2730  153.939   70.453  -53.074 -170.691  164.356 -144.040   82.653  -49.699  101.660
2731  160.317   66.088  -41.041 -170.753 -173.668 -169.951   93.182  -49.972   15.260
2732  150.565   62.857  -36.837  164.271 -177.403 -168.970   98.419  -25.659  149.343
2733  142.644   47.091  -47.930 -179.840  159.805 -158.918   70.610  -64.479 -156.810
2734  155.188   70.255  -29.274 -179.831 -172.716 -169.714   98.849  -49.647 -144.672
2735  160.563   58.630  -33.858  176.001  156.370 -177.834   88.918  -55.578   63.449
2736  154.916   78.140  -38.507  173.203  175.453  179.251   87.909  -48.999 -121.446
2737  162.300   68.860  -30.744 -179.869  157.672 -172.828   90.231  -48.430  -49.354
2738  163.652   73.539  -55.010 -161.668  158.319 -174.429   77.350  -54.734  161.604
2739  160.462   60.840  -31.718 -172.107 -179.540  178.103   85.541  -60.494  159.773
2740  171.608   65.078  -50.512  179.830 -176.920 -153.382   80.282  -56.708  -22.684
2741  146.348   61.823  -37.856  161.556  177.265 -165.644   72.064  -78.472 -136.574
2742  165.538   77.868  -38.800  162.880  173.287 -165.848   92.129  -40.633   -1.858
2743  164.010   49.140  -18.161 -159.811  169.964 -176.857   86.349  -63.669 -152.659
2744  150.828   72.182  -31.979  171.186  178.840  155.794   78.938  -35.781 -163.998
2745  143.615   68.326  -48.659 -170.672 -165.298 -177.431   80.095  -45.459  -62.304
2746  162.662   73.064  -39.435  176.772  156.506  174.839   73.196  -45.418   34.605
2747  158.696   72.232  -39.979  170.667 -175.888  163.470   78.082  -53.757  -90.629
2748  140.062   71.193  -43.534  154.062  171.503 -173.746   80.591  -37.005  167.949
2749  162.535   77.998  -25.030 -164.313 -163.170  176.956   74.681  -62.265  -94.576
2750 -174.860   66.234  -31.148 -162.583  175.428  177.644   78.077  -54.271   -7.487
2751  156.876   56.348  -48.769  175.128 -169.269  174.400   66.531  -52.239 -115.056
2752  156.972   46.591  -49.871 -162.211 -163.568  175.247   77.671  -68.585 -142.156
2753  157.010   65.471  -29.097  176.315 -170.953  171.449   72.287  -42.615  146.979
2754 -169.365   69.718  -41.239  177.331 -176.125  159.687   80.066  -43.958  162.430
2755   28.606   55.033  -61.325 -171.643  171.875  147.933   89.156  -53.554 -173.491
2756   49.290   58.062  -22.928 -163.628  172.795  170.125   71.731  -45.586  111.086
2757   52.624   68.573  -24.130 -177.999 -172.550 -179.763   61.823  -65.554   84.774
2758   38.512   50.302  -38.469 -146.387 -171.616  159.936   70.624  -16.364   64.457
2759   61.216   66.672  -52.462 -137.643 -174.494  170.632   81.032  -56.515 -121.012
2760   50.788   62.484  -35.075  173.240  167.084  179.898   71.729  -55.387 -160.884
2761   40.270   74.828  -35.846  170.745  165.552 -179.326   79.754  -56.249  -40.226
2762   45.156   77.109  -21.338  167.962  163.076 -179.227   81.044  -52.977   94.664
2763   35.921   49.918  -55.718 -161.313  169.143 -177.917   82.748  -53.366  115.743
2764   42.122   46.669  -42.330 -170.690  178.949  172.741   83.776  -46.509  173.943
2765   35.536   70.150  -49.455  176.492 -172.709  167.550   83.852  -53.260   65.884
2766   31.798   70.961  -59.081  178.737  174.557  169.222   80.876  -44.805   40.314
2767   36.858   48.830  -47.889 -174.471  170.966  177.931   72.466  -44.082   84.821
2768   34.818   64.841  -27.044 -170.826 -173.396  175.024   84.239  -43.373 -165.836
2769   31.743   66.000  -55.488  179.247  173.691 -172.636   69.194  -67.655   97.349
2770   68.750   66.317  -31.637 -162.163  176.656  179.275   75.506  -52.958 -164.719
2771   34.064   65.873  -41.481  175.415  166.248  166.130   86.902  -32.078  164.091
2772   60.357   58.657  -32.225 -167.414 -173.405  173.850   82.850  -29.820 -123.267
2773   46.039   80.098  -45.474  173.538  164.013 -178.096   85.975  -60.709   63.599
2774   58.448   70.398  -21.534  172.876  167.097  175.080   94.003  -40.637 -116.210
2775   47.837   77.135  -42.058  175.980  164.717 -162.576   91.924  -47.546  -90.256
2776  -73.257   86.878  -36.094  179.497 -179.040 -170.858   85.987  -65.930   42.866
2777  -80.265   85.448  -40.922 -159.713  156.030 -167.751   91.284  -46.775    6.532
2778  -89.991   62.532  -52.289  162.482  168.456 -178.676   83.291  -39.336 -121.359
2779  -61.222   52.248  -31.283 -167.270 -162.085 -174.709   75.699  -33.861    5.538
2780  -99.461   72.950  -47.521  173.025  167.490  176.862   66.778  -62.690 -145.766
2781  -78.579   48.850  -43.218 -169.385  173.886 -174.925   80.778  -40.388  142.349
2782  -74.097   73.198  -40.351  175.685  179.026 -160.903   78.218  -67.088 -175.285
2783  -76.969   79.117  -48.133 -168.537  172.783  160.102   89.241  -55.359   88.126
2784  -93.442   81.002  -56.472  178.554  175.786 -177.607   80.031  -65.155 -170.297
2785  -77.132   51.343  -35.808  174.753  173.659 -175.804   85.833  -37.302 -170.067
2786 -109.018   63.689  -28.141 -171.179  174.188 -174.081   81.504  -38.561  169.461
2787  -87.174   74.588  -35.667 -178.940 -162.107 -178.457   66.841  -42.022 -150.371
2788  -77.827   71.856  -17.747 -176.279  179.840 -164.721   88.329  -41.074   94.014
2789  -97.059   44.208  -50.102 -175.279 -166.092  177.849   90.595  -57.229  125.830
2790  -72.697   65.379  -36.928  174.865  154.373 -151.257   77.508  -46.517   90.855
2791  -66.063   67.927  -42.725 -170.802  170.260 -150.758   78.465  -45.955 -151.314
2792  -90.935   75.510  -40.474 -174.445  171.722 -165.253   94.237  -62.501 -166.577
2793  -92.879   55.531  -26.788 -171.620 -166.408 -150.904   83.761  -39.061  127.588
2794  -78.050   86.898  -16.731 -170.623 -171.195 -170.134   86.377  -50.622   23.513
2795  -89.334   58.194  -37.383 -176.041 -174.582 -167.228   76.974  -55.365    0.127
2796  -76.266   62.804  -35.583 -170.990 -175.503 -173.566   85.351  -60.995  -34.633
2797  -68.350   65.625  -47.928 -174.802 -173.744 -168.363   90.140  -51.440   69.470
2798  -69.106   62.296 -157.614 -178.838 -176.336 -177.610   86.451  -50.769 -174.592
2799   51.832   67.335 -156.769  175.833  170.019 -165.129   83.552  -38.859  -41.307
2800   36.731   86.054 -154.216 -169.836 -173.855 -158.839   90.448  -58.997  125.824
2801   47.912   86.472 -145.260 -157.976  174.071 -172.499   80.602  -47.783 -137.902
2802   43.629   63.972 -158.838 -173.556  163.183 -170.771   87.426  -54.568  162.225
2803   38.086   67.691 -156.429 -154.792  166.696 -164.846   75.826  -28.071    1.579
2804   57.142   66.539 -160.587 -164.045 -176.175 -159.497   88.727  -42.092  129.021
2805   66.788   80.005 -151.008 -172.561 -179.074 -163.143   72.909  -47.759  120.811
2806   43.879   84.287 -149.535 -160.325  174.160 -161.278   93.186  -51.705 -178.551
2807   45.890   76.796 -152.745  174.031 -163.103 -163.486   94.694  -50.905 -120.631
2808   40.339   46.176 -169.154 -163.923  176.671 -163.567   91.442  -48.629   72.450
2809   42.079   88.760 -147.395  160.375 -162.893 -159.863   71.046  -73.265   23.554
2810   54.080   83.482 -155.652 -172.626  176.027 -164.530   87.488  -55.363  -24.557
2811   51.179   74.010 -144.197  176.968 -177.727 -153.105   85.085  -43.768  137.875
2812   40.644   59.381 -142.921 -162.448 -166.828 -173.771   90.358  -56.469  -67.753
2813   29.522   68.709 -172.065 -158.861  179.358 -159.440  100.402  -50.469    0.327
2814   44.693   63.198 -135.047 -171.250  172.836 -145.147   78.815  -49.684 -165.872
2815   59.839   54.857 -160.838 -149.070  178.437 -179.428   91.843  -64.770  -25.953
2816   40.853   50.202 -161.642  173.517  159.017 -176.651   94.827  -58.942 -153.602
2817   35.666   63.953 -168.758 -163.020  172.254 -174.345   84.272  -54.134   90.918
2818  156.336   71.388 -154.952  179.308  174.452 -178.820  101.485  -46.135 -148.855
2819  153.112   49.522 -158.470  177.957 -174.690 -158.225   72.342  -55.523 -157.707
2820  156.778   72.417 -151.868  169.266 -168.735 -164.677   87.411  -73.936  -37.863
2821  161.275   89.231 -168.928  175.696  173.478 -172.406   85.913  -42.457 -159.686
2822  175.775   72.274 -166.222 -167.850  178.200 -160.317   89.852  -54.966    3.983
2823  170.425   73.133 -161.900 -172.343 -176.886 -174.997   89.132  -49.931  164.352
2824  174.154   76.510 -162.232  171.229  178.490 -165.881   88.937  -45.426 -165.877
2825  153.910   49.990  175.383  175.492  173.376 -176.331   77.985  -27.523 -136.483
2826  163.032   62.013 -175.242 -170.588  169.412 -160.621   77.814  -54.817  147.252
2827  158.108   73.302 -157.806 -161.948  168.763 -168.824   93.536  -37.203  -30.092
2828  168.230   73.820 -138.487  178.726  177.833 -158.833   87.959  -41.950   34.757
2829  159.201   56.840 -159.826  167.239  174.120 -175.130   90.764  -52.756  103.505
2830  161.843   65.957 -169.777  165.673  171.686 -169.665   74.817  -48.077  167.655
2831  165.541   75.829 -159.456  165.458  179.775 -169.389   83.762  -47.789  -66.095
2832  152.780   59.171 -147.467 -142.010  175.250  173.428   86.522  -39.669    7.807
2833  156.001   64.036 -165.328 -178.865  161.252  177.300   89.243  -47.009 -111.834
2834  157.162   64.689 -159.756 -162.029 -175.018 -164.510   80.562  -52.853   93.189
2835  156.468   61.005 -154.763 -170.467  166.001 -171.657   97.915  -56.144   55.346
2836  162.936   64.652 -178.209  175.628  176.697 -155.193   86.954  -44.446  132.150
2837  164.124   75.165 -154.899  164.445  172.027 -145.094   85.329  -32.354 -111.726
2838  151.775   68.562 -147.777 -166.848 -173.834 -155.215   82.345  -35.925   92.546
2839  157.799   69.795 -155.186 -178.220 -172.951 -150.485   95.550  -53.957   28.421
2840 -159.988   84.105 -148.461 -172.966  164.888 -157.905   91.209  -62.715   21.973
2841  164.279   73.490 -150.007 -175.267  173.158 -154.393   93.644  -56.532  -63.543
2842  162.833   53.791 -165.947 -171.033 -174.465 -167.374   80.802  -59.018  -40.671
2843  138.442   71.538 -155.761  163.149 -165.784 -156.414   93.343  -56.058  -84.664
2844  173.555   68.225 -135.946  175.734 -162.503 -173.401   77.610  -43.862   57.053
2845  148.470   54.074 -168.336 -163.614  174.846 -174.091   93.118  -45.645   45.970
2846  163.523   77.719 -140.701  160.723 -177.683 -160.640   89.632  -46.510  -73.373
2847  164.091   80.711 -149.478  154.411  174.578 -170.050   83.410  -54.258  -11.494
2848  156.410   67.661 -151.246  173.160 -179.105 -156.552   83.364  -59.963  -20.302
2849  148.873   62.630 -168.883 -179.091  177.412 -175.279   81.346  -45.141 -112.529
2850  160.427   74.760 -173.263  165.605 -163.648  177.631   70.664  -54.119   88.422
2851  156.483   57.014 -166.398  174.715 -170.945 -168.848   76.312  -56.501   16.902
2852  152.693   64.314 -158.671  176.570 -177.785 -176.779   82.921  -54.382 -146.446
2853  152.311   61.346 -163.548 -168.840 -177.632  167.193   87.720  -34.170   79.018
2854  148.487   72.898 -150.718  170.850 -176.768 -175.437   63.430  -53.987  -39.864
2855  159.106   71.704 -153.968 -160.798 -162.099  177.690   84.844  -65.108 -124.159
2856  131.844   62.984 -163.915 -173.792  167.804 -178.729   67.974  -54.188   25.156
2857  149.788   72.437 -173.605  171.841 -171.189  174.245   89.706  -54.029  119.426
2858  168.391   58.485 -167.975 -171.181 -172.266  175.439   82.210  -38.940 -135.445
2859  167.823   74.714 -148.302 -173.650  170.254  170.770   63.530  -46.360  -13.121
2860  149.846   40.317 -163.731 -177.143  175.168  166.696   93.898  -49.698  -27.202
2861  156.235   77.515 -145.919 -179.207  169.694  164.205   83.983  -41.565   18.839
2862  177.321   79.305 -147.941 -164.398 -176.899  120.163  100.577  -59.029  175.590
2863  161.475   84.467 -153.181  163.668  157.052  174.784   78.600  -49.349 -136.400
2864  162.745   69.740 -137.869  168.348 -179.325  170.773   89.457  -46.883   17.075
2865  146.861   69.956 -140.308 -173.097 -178.732 -173.243   71.861  -59.295  143.951
2866  142.248   63.558 -165.873  175.521  174.934  176.786   88.920  -59.406 -118.897
2867  151.893   64.394 -162.203 -176.340  176.463  171.825   78.729  -43.374  178.558
2868  157.782   65.439 -175.175 -176.132  173.320 -178.646  100.556  -61.788  -62.600
2869  173.073   68.342 -155.004 -168.021  171.176  177.925   85.316  -65.666  -49.150
2870  156.269   65.638 -172.595  162.321  163.280  172.488   97.153  -40.643   28.625
2871  134.670   79.361 -153.422 -168.008 -179.517 -172.536   87.016  -56.732 -168.761
2872  153.275   65.403 -156.872 -170.935  176.764 -173.759   86.529  -55.522  107.944
2873  172.182   80.539 -154.469 -168.804  163.436 -176.788   84.731  -57.954  155.175
2874  176.498   68.991 -171.164 -165.923  166.408 -166.085   86.588  -70.847   70.938
2875 -173.261   87.670 -153.987  179.052  157.947 -163.490   76.840  -65.595  171.586
2876  169.051   56.209 -163.154 -154.853  170.412 -166.786   93.320  -49.548   75.820
2877  150.333   40.277 -178.555 -172.204  168.618 -163.738   84.621  -31.856  -47.967
2878  165.799   70.244 -144.697  168.411 -170.546 -172.188   90.242  -55.865 -133.012
2879  169.807   65.780 -143.284 -175.405  178.322 -171.822   88.121  -47.329   33.563
2880  152.125   71.373 -139.378 -179.731 -159.690 -164.120   82.069  -46.675   40.763
2881  160.961   75.497 -140.999  173.785 -171.287 -170.713   70.998  -65.670   18.925
2882  137.619   61.226 -169.168  160.334 -172.638 -176.407   93.440  -65.621 -180.000
2883  151.106   63.293 -164.946  169.878  169.833 -169.337   74.920  -47.592 -175.579
2884  133.172   58.371 -161.929 -169.285  175.751 -178.043   95.652  -46.766 -168.878
2885  161.180   61.632 -147.684  167.907 -174.806  167.550   78.289  -65.293   -5.446
2886  144.131   62.783 -146.209 -172.966 -162.164 -173.856   68.095  -49.364 -138.222
2887  171.145   71.269 -168.288  166.551  172.592 -176.601   90.056  -31.060 -171.768
2888  173.178   64.388 -145.757 -141.364 -155.778 -177.245   84.013  -48.970  -27.559
2889  163.612   65.128 -154.135 -179.238  157.835 -164.599   83.811  -43.030   40.681
2890  150.901   65.031 -154.528  147.478 -170.802 -164.808   80.194  -87.047 -141.317
2891  142.095   55.695 -169.273  168.294 -177.096 -173.821   92.855  -46.757 -154.079
2892  170.659   78.404 -167.444 -174.385  171.675 -173.481   83.656  -45.124  123.965
2893  172.130   49.086 -158.289 -179.037  166.928 -166.718   79.315  -58.307  -48.275
2894  164.157   70.323 -143.342  178.542 -173.971 -173.944   82.649  -40.248  174.560
2895  135.720   62.883 -156.159 -168.597 -174.697 -178.169   83.120  -53.153   -0.980
2896  159.183   61.302 -158.692 -154.041  170.771 -162.156   72.368  -45.947 -124.547
2897  175.774   69.559 -149.362 -172.102  164.220 -168.008   88.663  -53.173  127.613
2898  175.138   78.705 -135.399  154.414  176.111 -165.417   81.608  -57.647   -0.171
2899  172.402   65.513 -164.350  163.540  168.164 -170.222   80.872  -52.321  147.257
2900  177.777   75.906 -152.500 -163.711  179.364 -165.971   72.328  -57.021 -128.335
2901  157.055   79.174 -152.081  160.504  179.407 -157.372   98.587  -55.816 -119.414
2902  152.728   53.053 -156.332 -168.731  166.195 -171.288   92.433  -58.719  151.783
2903  157.846   65.776 -154.957 -172.621 -179.121 -165.130   86.190  -45.304   47.427
2904  166.100   66.769 -151.349 -168.962 -171.198 -156.796   87.278  -43.482  162.751
2905  164.357   70.472 -132.281 -164.733  177.678  169.070   88.305  -49.695  -25.605
2906  163.236   78.838 -151.003  156.102 -172.177 -162.350   95.592  -50.547  112.058
2907  143.642   54.941 -154.704  178.954 -168.977 -177.486   83.276  -57.002 -134.995
2908  152.332   65.973 -155.611  163.534  161.673 -168.630   92.307  -50.197  -27.472
2909  162.369   63.514 -149.554 -171.118 -176.178 -169.798   79.443  -41.104  172.304
2910  174.622   88.775 -161.979 -176.816  161.526 -163.926   87.823  -73.616 -136.225
2911  157.936   82.631 -155.396 -171.417 -174.247 -160.550   84.735  -47.952   -6.976
2912  163.378   51.871 -175.475 -171.591  177.490 -162.411   90.884  -47.156  -65.673
2913  148.212   65.884 -163.427  175.125 -179.399 -174.063   80.271  -54.250  -94.540
2914  152.826   80.962 -171.356  163.517 -171.424  169.299   95.009  -43.123 -111.955
2915  160.886   72.922 -150.161  179.068  177.456 -167.542   86.257  -64.974 -151.909
2916  148.727   73.566 -172.088  168.687 -158.898 -174.463   80.614  -37.243   78.091
2917  178.492   61.142 -150.195 -171.128  169.777 -179.063   87.588  -46.191 -175.933
2918  148.541   62.878 -149.897 -171.468  159.800 -172.660   76.594  -66.148   96.330
2919  173.340   66.016 -148.118 -176.330 -179.228  177.499   90.641  -61.237  135.424
2920  151.691   74.892 -160.366 -173.383 -178.290 -163.727   79.898  -32.086  149.048
2921  161.180   66.040 -153.623  170.886  172.511 -168.285   67.543  -57.887   88.057
2922  164.445   77.252 -159.634 -179.258  173.737  177.159   89.366  -48.448   80.762
2923  159.917   70.508 -139.575 -156.149 -162.210  175.065   70.793  -56.681 -163.707
2924  169.819   62.714 -150.929 -178.495  176.902 -177.243   92.429  -35.371 -112.472
2925  160.156   70.181 -169.495 -175.900 -178.375 -171.219   89.662  -38.104  -49.721
2926  151.789   75.999 -165.444  169.359 -173.012 -164.110   77.827  -46.499  130.683
2927  159.124   52.548 -175.337 -149.372  179.313 -160.280   92.388  -46.792   40.703
2928  158.164   64.152 -148.768  170.961 -163.775 -176.288   76.344  -56.762 -148.046
2929  152.961   51.259 -163.355 -175.670  178.231  122.211  107.042  -57.799 -170.679
2930  171.852   59.169 -154.200 -171.207 -171.330  111.975   99.222  -69.547 -118.605
2931  178.889   71.699 -154.035  174.677 -170.605  121.133  100.052  -67.215   43.504
2932  147.404   72.892 -139.127  154.685  169.967  125.506   95.711  -53.442   72.569
2933  163.138   60.486 -158.657  175.196  178.384  169.338   78.292  -38.718    4.981
2934  160.125   70.908 -164.611  164.706 -177.464  177.457   69.787  -30.266 -118.874
2935  144.535   52.994 -164.353 -172.933 -166.560 -160.899   89.852  -60.308 -153.336
2936  175.829   64.419 -156.719 -159.030  175.939 -171.228   68.508  -38.249 -175.351
2937  170.999   54.242 -171.517 -178.138 -167.996  178.748   82.918  -61.270   11.985
2938  155.619   77.684 -171.276  168.999 -161.605 -178.090   67.429  -64.727  -14.035
2939  155.693   47.035 -151.138 -166.703  173.092  161.790   81.015  -46.715 -120.395
2940  150.139   66.989 -164.595 -168.168 -175.938  164.954   98.769  -60.745 -104.222
2941 -174.293   62.411 -170.198 -164.888  169.433 -175.981   78.201  -41.011  121.121
2942  137.683   50.013  169.715  173.822 -169.198  157.351   76.441  -31.049  -26.716
2943  136.867   65.581 -162.078  171.770 -170.589 -179.925   81.766  -45.127  -17.287
2944  177.033   77.673 -152.426  176.561 -177.102  163.346   85.093  -68.675  148.443
2945  164.631   54.814 -167.092 -167.880 -169.246 -175.537   81.705  -46.131 -162.617
2946  154.131   72.891 -164.061  164.604 -169.337  169.158   78.692  -45.193 -141.858
2947  142.327   55.945 -157.226  171.375 -167.377 -162.342   79.068  -29.147   28.152
2948  158.548   77.047 -155.738  171.246  175.410  175.174   73.624  -42.855  -14.689
2949  162.433   68.406 -164.897  177.250 -140.350  165.550   90.727  -53.727   18.065
2950  162.670   72.447 -152.977  152.347 -160.408  162.114   88.349  -47.606   20.556
2951  151.328   59.184  179.312  167.956  173.355  168.616   76.779  -55.730  132.787
2952  149.686   82.352 -155.401  174.545 -171.910  178.987   79.607  -39.549  127.611
2953  171.579   63.104 -151.494 -160.376 -173.516 -174.515   59.762  -37.466  -45.163
2954  151.913   66.275 -154.794  163.616 -160.622 -177.601   66.342  -61.993   86.990
2955  163.525   68.249 -151.657 -177.019 -176.846  165.945   78.504  -70.010  -38.510
2956  137.942   56.665 -158.887  174.768  179.606  173.972   82.338  -57.614  126.927
2957  169.583   64.090 -158.266  179.401 -163.397  152.607   99.073  -48.525   79.495
2958  154.549   73.903 -159.550  176.750 -179.836  127.459  108.367  -39.151 -142.591
2959  166.773   76.537 -165.051 -176.496  178.770  131.498   92.894  -69.789  -10.705
2960  149.870   46.846 -170.507 -166.572  166.662  171.013   88.385  -45.045 -170.086
2961  154.907   63.262 -155.945  178.244 -177.760  172.229   60.552  -56.996 -175.163
2962  168.352   66.702 -152.659 -174.357  175.640 -179.173   73.603  -64.793  -37.990
2963  164.954   68.608   82.371 -169.119 -176.738  163.823   75.794  -47.133   58.470
2964  154.219   64.403   93.175 -179.425 -172.335  155.807   85.504  -44.538  126.321
2965  155.688   67.369   71.886  163.474 -165.859  163.186   86.392  -20.306  -17.266
2966  156.952   71.703   75.358  161.943 -159.503  115.734   99.643  -52.356 -145.930
2967  138.303   43.975   55.838 -166.223  177.674  122.700  102.035  -55.422   93.537
2968  161.997   51.834   74.110 -177.951  179.113  107.793  107.443  -48.094   89.491
2969  154.889   68.801   67.487  162.558 -171.794 -178.021   80.359  -39.704   58.947
2970  151.717   66.543   84.765 -173.995 -174.110  159.767   85.330  -35.815  158.188
2971  137.899   72.478   88.502 -177.795 -173.545 -173.430   97.210  -41.168   20.335
2972  178.242   71.873   83.778 -168.264 -174.069 -167.148   78.468  -50.239   43.238
2973  150.807   64.360   79.393  178.943 -174.883 -104.685  101.634  -40.787   64.669
2974  151.927   52.932   63.840  178.021 -164.424 -125.860   98.075  -55.667  -87.291
2975  142.730   79.270   90.823  176.141  164.390  -94.564   92.888  -52.770 -170.174
