  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      723        1.542        5.313            0      394.190      432.584       23.761
      724        1.626        5.085            0      392.257      452.408       22.780
      725        1.698        5.355            0      395.721      465.938       23.711
      726        1.734        5.179            0      393.543      439.736       23.498
      727        2.060        5.166            0      388.619      400.483       21.668
      728        1.559        5.279            0      399.209      401.944       24.420
      729        1.992        5.166            0      383.789      389.447       20.450
      730        1.848        5.367            0      389.840      325.036       23.423
      731        2.014        5.079            0      392.680      372.823       20.679
      732        1.464        5.314            0      396.097      364.651       23.645
      733        1.317        5.220            0      392.272      371.550       22.180
      734        1.448        5.373            0      395.566      358.687       21.114
      735        1.487        5.216            0      390.833      349.592       22.225
      736        1.303        5.257            0      393.657      352.845       23.186
      737        1.609        5.233            0      393.305      389.799       24.288
      738        1.687        5.007            0      393.724      370.691       19.728
      739        1.799        5.141            0      391.981      386.081       21.771
      740        1.808        5.137            0      390.035      371.332       24.563
      741        1.640        5.235            0      391.224      389.543       25.964
      742        1.327        5.227            0      391.554      379.988       21.469
      743        1.327        5.213            0      395.102      412.723       22.122
      744        1.277        5.227            0      397.411      373.477       21.020
      745        1.383        5.311            0      394.881      358.512       22.805
      746        1.621        5.274            0      397.413      403.612       21.527
      747        1.789        5.007            0      390.905      437.382       24.480
      748        1.788        5.014            0      389.825      419.697       22.401
      749        1.530        5.256            0      398.022      420.407       24.304
      750        1.663        5.262            0      391.950      394.749       22.852
      751        1.365        5.159            0      395.389      438.449       21.285
      752        1.665        4.996            0      391.873      462.298       23.245
      753        1.392        5.176            0      394.813      442.111       22.975
      754        1.203        4.860            0      393.261      413.355       29.347
      755        1.453        5.258            0      393.858      484.145       24.002
      756        0.509        5.024            0      387.928      475.914       22.802
      757        0.923        4.512            0      379.789      444.726       22.497
      758        1.729        4.730            0      380.617      421.124       25.178
      759        1.586        4.965            0      393.697      452.359       21.182
      760        1.820        4.836            0      379.825      408.076       25.108
      761        2.326        4.708            0      372.989      399.965       27.772
      762        1.727        5.141            0      394.435      447.653       23.415
      763        1.530        4.745            0      383.404      399.236       27.078
      764        1.761        4.893            0      385.627      399.793       24.656
      765        1.484        5.006            0      393.539      428.771       27.038
      766        1.422        5.109            0      393.389      421.128       21.901
      767        1.442        5.099            0      392.515      413.127       21.821
      768        1.648        5.144            0      390.318      395.417       23.114
      769        1.452        4.745            0      384.447      392.187       28.114
      770        1.710        5.149            0      393.270      390.554       25.559
      771        1.269        5.198            0      396.472      408.824       23.491
      772        1.501        5.077            0      395.551      405.475       22.995
      773        1.552        5.211            0      393.693      421.470       20.192
      774        1.786        5.000            0      392.255      407.531       23.157
      775        1.636        5.200            0      393.683      408.018       23.144
      776        1.903        4.999            0      389.700      400.805       21.988
      777        1.185        5.141            0      394.734      419.495       24.118
      778        1.813        5.004            0      394.487      400.519       22.665
      779        1.553        5.156            0      395.505      405.055       23.119
      780        1.713        5.275            0      392.299      393.877       23.477
      781        2.059        5.323            0      394.239      393.882       25.213
      782        1.765        5.054            0      395.930      390.596       24.528
      783        1.610        5.113            0      393.930      406.998       25.536
      784        1.507        5.237            0      395.691      408.083       23.609
      785        1.315        5.019            0      394.771      405.589       24.581
      786        1.600        5.188            0      391.657      399.357       21.648
      787        1.551        4.926            0      391.311      410.646       22.814
      788        1.659        4.715            0      373.219      353.494       26.865
      789        1.568        5.006            0      393.036      381.960       25.195
      790        1.659        5.113            0      391.285      406.920       24.168
      791        1.408        5.084            0      394.013      390.172       22.357
      792        1.554        4.944            0      389.938      380.005       21.812
      793        1.585        5.105            0      391.246      384.448       21.262
      794        1.509        5.180            0      397.408      408.809       22.124
      795        1.615        5.144            0      389.233      403.186       23.202
      796        1.594        4.948            0      394.872      413.319       24.186
      797        1.388        5.112            0      396.898      411.243       24.152
      798        1.349        5.265            0      391.364      459.499       24.777
      799        1.464        5.380            0      397.744      448.516       24.442
      800        1.400        5.133            0      389.934      398.938       24.529
      801        1.646        5.046            0      394.363      405.657       21.927
      802        1.438        4.706            0      385.389      403.212       22.656
      803        1.667        5.073            0      389.513      389.507       20.549
      804        1.604        4.788            0      385.970      370.661       22.393
      805        1.615        4.816            0      390.460      381.775       19.051
      806        1.784        4.966            0      392.826      413.264       26.964
      807        1.387        5.050            0      391.057      466.969       22.531
      808        1.465        5.152            0      400.092      462.308       27.715
      809        1.716        4.847            0      386.063      424.082       25.862
      810        1.529        4.825            0      388.355      435.196       20.596
      811        1.469        4.623            0      382.434      415.379       24.891
      812        1.301        4.992            0      398.239      473.148       26.630
      813        1.488        5.025            0      395.210      464.932       25.583
      814        1.508        5.065            0      401.968      446.759       22.942
      815        1.957        4.558            0      372.362      384.029       23.458
      816        1.845        4.724            0      376.408      390.094       27.020
      817        1.505        4.915            0      391.898      405.885       23.749
      818        1.571        4.612            0      380.974      354.893       27.163
      819        1.744        5.279            0      393.030      424.509       23.409
      820        1.724        4.993            0      395.324      424.961       21.711
      821        1.474        5.191            0      393.451      426.265       23.812
      822        1.460        5.165            0      395.994      411.368       23.045
      823        2.054        5.046            0      389.241      435.557       24.430
      824        1.590        5.259            0      392.562      425.252       26.632
      825        1.764        5.117            0      392.020      446.139       19.810
      826        1.479        5.043            0      394.506      455.232       26.431
      827        1.576        5.301            0      394.999      453.385       20.900
      828        1.872        5.077            0      393.564      466.186       24.573
      829        1.531        5.263            0      398.467      451.738       22.906
      830        1.710        5.073            0      392.915      478.446       22.883
      831        1.627        5.194            0      391.094      469.629       19.956
      832        1.623        4.793            0      383.942      448.312       21.924
      833        1.213        5.165            0      391.629      467.524       23.830
      834        1.590        5.034            0      389.450      454.931       23.428
      835        1.714        5.276            0      393.652      465.716       20.242
      836        1.470        5.254            0      396.630      472.271       22.047
      837        1.428        5.147            0      394.924      484.165       22.122
      838        1.719        5.254            0      397.228      493.260       23.849
      839        1.594        5.149            0      394.708      479.940       23.654
      840        1.458        5.108            0      391.807      460.503       23.084
      841        1.745        4.926            0      394.615      472.277       21.567
      842        1.371        5.127            0      397.460      454.924       23.831
      843        1.187        5.280            0      400.903      459.014       24.659
      844        1.548        4.850            0      391.496      433.144       23.921
      845        1.334        5.222            0      395.890      449.763       22.674
      846        1.428        5.152            0      393.336      490.298       18.408
      847        1.809        5.177            0      393.320      448.135       24.758
      848        1.836        5.039            0      392.223      405.300       21.707
      849        1.478        5.377            0      396.256      432.470       21.626
      850        1.452        5.015            0      394.559      420.380       20.124
      851        1.363        5.176            0      394.378      428.980       30.369
      852        1.393        4.931            0      391.157      428.658       21.881
      853        1.778        4.925            0      390.631      412.434       24.515
      854        1.691        5.003            0      389.838      412.674       25.763
      855        1.676        4.774            0      380.398      375.354       23.627
      856        1.161        4.705            0      378.920      360.354       25.230
      857        1.297        4.634            0      376.226      414.755       24.991
      858        1.628        4.844            0      388.846      381.764       21.991
      859        1.296        5.100            0      393.882      421.718       22.843
      860        1.676        5.024            0      395.127      428.991       21.304
      861        1.408        5.286            0      395.431      384.210       22.964
      862        1.495        5.095            0      388.334      411.031       21.173
      863        1.466        5.163            0      390.566      408.681       23.794
      864        1.269        4.921            0      394.553      381.313       23.366
      865        1.675        5.051            0      394.366      434.734       24.426
      866        1.525        5.235            0      397.721      425.596       22.638
      867        1.890        4.700            0      374.962      350.708       23.604
      868        1.483        5.240            0      394.439      439.738       22.980
      869        1.433        5.152            0      391.409      473.996       21.066
      870        1.563        5.380            0      393.775      462.662       22.438
      871        1.774        5.062            0      395.171      460.488       24.560
      872        1.423        4.973            0      393.234      448.310       20.829
      873        1.503        4.978            0      394.786      499.177       21.664
      874        1.710        5.155            0      395.160      527.249       21.811
      875        1.369        5.152            0      397.564      501.921       21.064
      876        1.547        5.251            0      397.087      466.313       21.939
      877        1.807        5.348            0      395.875      504.445       22.650
      878        2.103        5.318            0      395.858      462.902       24.094
      879        1.719        5.064            0      392.226      444.729       25.003
      880        1.268        5.082            0      396.919      419.479       22.549
      881        1.465        5.173            0      393.945      493.128       24.717
      882        1.711        5.193            0      393.329      473.222       24.760
      883        1.582        5.178            0      393.845      497.586       23.559
      884        1.852        5.218            0      393.108      468.316       23.027
      885        1.231        5.115            0      395.491      453.263       24.108
      886        1.435        5.045            0      396.531      433.138       22.656
      887        1.467        5.175            0      395.455      446.277       21.685
      888        1.756        4.894            0      387.035      458.611       22.339
      889        1.220        4.595            0      375.733      461.504       25.070
      890        2.100        5.117            0      390.257      496.124       25.896
      891        1.583        5.073            0      393.413      504.515       22.970
      892        1.768        5.238            0      396.742      497.837       23.977
      893        1.580        5.114            0      393.289      497.039       24.625
      894        1.537        5.202            0      393.352      489.984       22.207
      895        1.467        5.210            0      392.880      526.452       26.195
      896        1.420        5.194            0      393.095      511.611       21.779
      897        1.368        5.105            0      396.169      534.773       24.733
      898        1.899        4.957            0      386.669      537.930       23.333
      899        1.540        5.129            0      394.464      516.427       26.965
      900        1.718        5.086            0      391.125      485.544       24.971
      901        1.675        5.192            0      393.484      478.665       23.121
      902        1.585        5.153            0      393.163      503.896       25.320
      903        1.581        5.275            0      396.675      531.250       24.547
      904        1.591        5.185            0      395.020      506.151       21.649
      905        1.935        4.683            0      373.310      474.318       21.822
      906        1.670        4.778            0      379.390      448.894       24.265
      907        1.609        4.915            0      390.780      460.728       23.354
      908        1.709        4.804            0      376.791      463.870       26.278
      909        1.652        5.074            0      392.264      496.916       22.026
      910        1.645        5.218            0      394.230      538.418       22.139
      911        1.439        5.192            0      392.666      543.084       23.313
      912        1.684        5.108            0      392.342      533.147       22.193
      913        1.475        5.180            0      393.397      524.980       22.154
      914        1.385        5.035            0      389.526      516.700       23.754
      915        1.360        4.889            0      389.796      491.297       25.000
      916        1.404        5.073            0      392.330      507.457       21.834
      917        1.441        5.114            0      395.708      486.848       25.855
      918        1.410        5.171            0      390.929      482.366       24.027
      919        1.583        5.157            0      396.869      506.935       23.450
      920        1.162        5.078            0      395.738      515.583       24.008
      921        1.542        4.974            0      394.686      498.178       22.987
      922        1.125        4.982            0      393.830      502.100       21.327
      923        1.250        5.081            0      393.121      494.357       21.024
      924        1.557        5.326            0      396.970      466.242       20.094
      925        1.519        5.161            0      393.928      476.285       22.116
      926        1.414        5.182            0      393.533      466.186       20.852
      927        1.535        4.970            0      393.485      450.356       20.849
      928        1.428        5.058            0      392.352      490.442       20.874
      929        1.208        5.082            0      395.740      514.892       23.486
      930        2.000        4.640            0      366.106      413.060       26.836
      931        1.427        4.758            0      392.192      455.239       25.315
      932        1.401        5.138            0      392.815      497.888       22.750
      933        1.459        5.238            0      398.824      501.168       23.388
      934        1.286        5.101            0      389.870      472.833       26.445
      935        1.538        5.229            0      397.978      464.819       21.534
      936        1.553        5.350            0      394.393      485.658       19.677
      937        1.334        5.066            0      396.065      489.049       27.320
      938        1.352        5.157            0      389.510      503.731       21.680
      939        1.762        5.212            0      391.562      453.344       22.756
      940        1.705        5.312            0      393.563      499.309       22.517
      941        1.642        4.864            0      386.404      441.708       22.644
      942        1.968        5.141            0      389.497      448.934       24.238
      943        1.537        5.193            0      393.405      494.695       24.593
      944        1.098        5.089            0      394.317      493.193       23.715
      945        1.794        5.037            0      389.747      475.943       24.120
      946        1.292        4.973            0      391.201      483.952       23.827
      947        1.402        5.242            0      394.695      468.947       23.597
      948        0.987        5.046            0      394.104      500.465       23.848
      949        1.295        5.115            0      394.485      471.723       22.449
      950        1.351        5.117            0      394.279      523.063       21.404
      951        1.541        5.095            0      396.249      498.233       24.523
      952        1.477        5.092            0      395.210      473.156       20.226
      953        1.407        5.210            0      397.213      500.152       21.817
      954        1.478        5.230            0      395.130      514.953       22.349
      955        1.709        4.863            0      390.495      529.877       23.811
      956        1.486        5.113            0      394.255      557.617       23.626
      957        1.570        5.100            0      394.575      539.854       21.955
      958        1.468        5.288            0      393.414      495.222       20.733
      959        1.741        5.195            0      393.868      559.975       22.982
      960        1.334        5.186            0      391.016      515.463       24.613
      961        1.520        5.138            0      393.376      518.445       23.362
      962        1.372        5.222            0      398.382      505.525       21.423
      963        1.664        5.035            0      391.865      501.567       22.796
      964        1.851        4.914            0      386.447      487.312       20.902
      965        1.413        5.278            0      399.372      498.495       21.702
      966        1.300        5.064            0      392.972      450.561       21.483
      967        1.281        5.075            0      397.875      496.820       23.868
      968        1.660        5.019            0      396.233      473.745       21.725
      969        1.863        5.062            0      387.415      467.052       22.175
      970        1.490        5.124            0      394.319      466.384       23.059
      971        1.506        5.256            0      394.213      489.575       20.896
      972        1.424        5.218            0      393.437      448.974       22.146
      973        1.634        5.187            0      391.718      471.662       23.644
      974        1.858        5.061            0      390.320      486.808       24.627
      975        1.449        5.083            0      394.245      518.743       21.060
      976        1.495        5.292            0      397.599      448.366       24.297
      977        1.354        4.947            0      394.599      480.505       24.408
      978        1.310        5.147            0      396.547      490.327       24.478
      979        1.437        5.037            0      394.612      520.367       22.792
      980        1.775        5.128            0      389.157      512.502       22.775
      981        1.742        5.302            0      397.673      519.782       22.690
      982        1.743        5.235            0      392.781      540.132       23.278
      983        1.613        5.096            0      396.249      508.400       23.783
      984        1.685        4.829            0      381.612      459.809       23.846
      985        1.737        4.781            0      380.291      430.056       25.511
      986        1.554        5.242            0      391.911      491.366       24.123
      987        1.333        5.123            0      394.439      496.271       19.645
      988        1.300        5.259            0      395.784      512.683       22.565
      989        1.324        5.225            0      392.707      483.157       22.053
      990        1.246        5.081            0      390.753      485.927       22.005
      991        1.431        5.178            0      395.710      478.085       22.009
      992        1.209        4.985            0      393.561      499.603       20.918
      993        1.279        5.179            0      395.311      483.668       27.793
      994        1.314        5.199            0      395.352      481.123       22.577
      995        1.646        5.141            0      393.723      459.743       24.409
      996        1.642        4.933            0      397.062      487.512       24.305
      997        1.568        5.040            0      396.361      476.760       22.905
      998        1.550        5.154            0      394.587      501.437       24.756
      999        1.558        5.216            0      394.431      487.374       22.460
     1000        1.478        5.242            0      394.298      479.762       23.155
     1001        1.476        5.155            0      398.088      491.004       23.860
     1002        1.470        4.994            0      394.873      486.021       25.015
     1003        1.337        4.829            0      389.036      463.686       20.088
     1004        1.532        5.287            0      393.359      505.087       25.505
     1005        1.250        4.986            0      398.536      468.386       23.899
     1006        1.844        5.148            0      392.619      467.675       23.747
     1007        1.506        5.183            0      397.381      486.122       22.088
     1008        1.311        5.324            0      398.388      484.319       25.262
     1009        1.468        5.292            0      395.071      494.195       23.637
     1010        1.515        4.921            0      392.651      441.150       22.528
     1011        1.953        5.288            0      393.612      502.057       23.015
     1012        1.595        5.111            0      390.165      475.557       25.841
     1013        1.502        5.123            0      391.477      464.283       27.489
     1014        1.434        5.404            0      395.933      488.531       24.827
     1015        1.358        5.037            0      391.601      473.606       22.414
     1016        1.552        5.278            0      396.099      483.782       24.638
     1017        1.471        5.113            0      395.077      449.530       22.992
     1018        1.754        4.866            0      393.777      460.775       23.533
     1019        1.692        5.086            0      397.594      473.566       21.763
     1020        1.380        4.883            0      393.661      431.269       22.356
     1021        1.418        5.225            0      392.985      469.230       21.182
     1022        1.518        5.214            0      394.868      463.123       23.041
     1023        1.579        5.017            0      395.167      463.289       20.618
     1024        1.506        4.963            0      389.762      457.443       25.956
     1025        1.542        5.048            0      392.994      484.402       21.514
     1026        1.254        5.152            0      396.479      497.293       21.594
     1027        1.381        5.032            0      391.371      476.712       21.068
     1028        1.674        5.055            0      393.685      467.319       21.722
     1029        1.585        4.967            0      391.718      463.363       23.915
     1030        1.875        5.166            0      392.847      446.696       22.528
     1031        1.933        4.551            0      363.573      427.908       27.674
     1032        1.453        5.045            0      391.643      475.517       22.475
     1033        1.259        5.078            0      396.637      473.752       23.808
     1034        1.708        5.068            0      392.951      460.420       25.216
     1035        1.645        5.027            0      389.609      456.439       20.986
     1036        1.186        5.197            0      395.603      493.833       26.311
     1037        1.509        5.139            0      397.689      485.877       23.996
     1038        1.494        5.144            0      396.142      466.481       21.165
     1039        1.312        5.093            0      393.196      457.353       20.858
     1040        1.547        5.183            0      389.911      449.920       26.125
     1041        1.493        5.237            0      392.511      470.580       21.209
     1042        1.527        5.425            0      399.488      504.423       24.451
     1043        1.619        5.009            0      390.717      486.399       20.156
     1044        1.510        5.363            0      394.044      464.267       22.642
     1045        1.580        4.631            0      375.825      439.881       27.057
     1046        1.617        5.207            0      393.557      467.727       25.059
     1047        1.812        4.872            0      384.720      447.940       22.605
     1048        1.691        5.093            0      389.083      454.968       20.523
     1049        1.588        5.304            0      392.905      450.835       20.921
     1050        1.346        5.130            0      394.012      446.624       20.701
     1051        1.501        5.190            0      395.039      487.511       22.787
     1052        1.482        4.657            0      376.657      439.688       24.955
     1053        1.402        4.900            0      390.939      473.747       24.870
     1054        1.525        5.132            0      392.732      478.753       24.528
     1055        1.653        5.101            0      394.073      481.082       26.195
     1056        1.114        5.022            0      386.475      451.406       31.317
     1057        1.747        4.841            0      387.969      460.460       22.135
     1058        1.400        5.170            0      397.694      447.893       23.949
     1059        1.155        5.035            0      391.027      432.677       20.643
     1060        1.400        4.978            0      393.071      450.282       23.471
     1061        1.363        4.952            0      393.535      432.055       23.763
     1062        1.333        5.129            0      394.915      434.001       20.672
     1063        1.444        5.228            0      392.575      459.815       22.246
     1064        1.295        5.212            0      392.261      460.787       24.352
     1065        1.440        4.878            0      387.988      420.273       23.491
     1066        1.299        4.929            0      397.179      430.807       20.053
     1067        1.338        5.178            0      392.170      446.082       21.856
     1068        1.417        5.178            0      396.684      438.191       23.864
     1069        1.354        5.220            0      393.836      435.350       22.109
     1070        1.226        5.041            0      398.817      460.323       21.685
     1071        1.085        5.069            0      396.148      480.273       23.799
     1072        1.531        5.242            0      395.338      455.709       26.077
     1073        1.437        5.140            0      398.337      426.387       20.347
     1074        1.321        5.182            0      394.975      408.726       22.494
     1075        1.504        5.224            0      393.216      450.730       22.201
     1076        1.381        5.200            0      390.752      437.435       21.846
     1077        1.296        5.311            0      396.581      397.574       19.492
     1078        1.549        5.364            0      401.405      449.806       23.180
     1079        1.633        5.219            0      391.866      416.835       24.501
     1080        1.695        5.101            0      392.023      457.012       23.880
     1081        1.723        5.161            0      396.391      466.614       25.990
     1082        1.580        5.280            0      396.706      470.165       23.261
     1083        1.351        5.020            0      395.966      485.792       23.608
     1084        1.501        4.880            0      385.219      456.169       23.405
     1085        1.626        5.190            0      392.423      476.901       20.710
     1086        1.374        5.074            0      396.450      477.025       22.734
     1087        1.447        5.180            0      394.955      470.939       21.455
     1088        1.342        5.171            0      393.079      471.392       24.688
     1089        1.311        5.134            0      391.884      485.635       23.465
     1090        1.458        5.138            0      393.114      482.502       23.795
     1091        1.085        5.070            0      393.010      491.586       22.833
     1092        1.462        4.728            0      385.013      454.388       25.266
     1093        1.641        5.122            0      392.533      448.659       23.512
     1094        1.756        5.005            0      389.274      432.668       22.313
     1095        1.287        5.033            0      395.277      441.879       22.447
     1096        1.556        5.303            0      401.013      454.738       24.387
     1097        1.129        4.907            0      393.378      443.687       23.455
     1098        1.635        4.940            0      387.047      405.361       24.668
     1099        1.487        5.006            0      392.622      458.329       22.405
     1100        1.541        5.129            0      398.670      442.707       21.558
     1101        1.546        4.690            0      387.982      440.904       22.557
     1102        1.436        4.925            0      396.205      464.487       24.280
     1103        1.083        5.063            0      396.216      448.439       22.762
     1104        1.562        5.255            0      398.110      456.056       24.714
     1105        1.615        5.353            0      398.156      470.884       21.121
     1106        1.889        4.893            0      389.089      411.139       21.846
     1107        1.481        4.881            0      391.733      464.794       24.956
     1108        1.355        4.970            0      389.664      431.827       23.542
     1109        1.864        4.801            0      372.400      389.941       25.005
     1110        1.884        5.064            0      389.943      408.548       21.796
     1111        1.295        5.139            0      397.595      422.769       23.164
     1112        1.580        5.147            0      396.885      412.600       22.846
     1113        1.532        5.067            0      392.675      457.079       22.101
     1114        1.584        5.153            0      391.255      438.636       27.107
     1115        1.490        5.074            0      392.257      436.004       24.169
     1116        1.416        5.177            0      391.174      422.975       27.159
     1117        1.496        4.999            0      388.937      394.690       20.950
     1118        1.496        5.131            0      394.017      477.987       23.129
     1119        1.580        5.284            0      394.602      447.268       22.291
     1120        1.650        5.269            0      395.982      415.760       23.601
     1121        1.729        5.117            0      394.256      418.388       25.403
     1122        1.576        5.072            0      392.181      396.137       21.496
     1123        1.678        5.156            0      392.270      383.761       23.324
     1124        1.853        5.037            0      389.489      397.572       23.171
     1125        1.904        4.989            0      386.994      380.637       25.390
     1126        1.624        4.991            0      387.543      379.488       25.318
     1127        1.683        5.413            0      396.929      410.887       23.124
     1128        1.605        5.249            0      393.284      396.397       22.654
     1129        1.689        4.874            0      382.235      377.421       23.307
     1130        1.786        5.295            0      396.789      418.933       23.756
     1131        1.658        4.871            0      390.721      392.866       22.025
     1132        1.704        5.070            0      394.459      419.241       22.660
     1133        1.814        5.127            0      390.813      417.113       23.119
     1134        1.427        5.209            0      396.141      417.370       23.570
     1135        1.296        5.059            0      395.842      416.217       24.666
     1136        1.462        5.194            0      389.388      417.268       22.273
     1137        1.689        5.205            0      396.490      424.846       23.120
     1138        1.790        4.920            0      388.771      451.944       21.511
     1139        1.693        5.168            0      395.098      416.000       25.543
     1140        1.704        5.180            0      392.173      427.566       21.252
     1141        1.741        5.278            0      391.828      396.411       21.545
     1142        1.781        5.154            0      393.087      412.586       20.742
     1143        1.575        5.040            0      391.651      416.097       20.537
     1144        1.560        5.047            0      389.795      406.237       26.324
     1145        1.785        5.122            0      391.977      406.103       23.997
     1146        1.839        5.060            0      391.024      392.214       24.149
     1147        1.637        5.175            0      390.368      408.722       24.965
     1148        1.876        5.199            0      393.410      447.934       21.541
     1149        1.600        4.847            0      389.207      377.042       21.813
     1150        1.846        5.094            0      393.268      405.507       26.374
     1151        1.440        5.179            0      391.952      423.304       22.243
     1152        1.510        5.182            0      396.672      408.216       24.399
     1153        1.660        5.305            0      397.238      439.961       21.734
     1154        1.510        5.329            0      394.312      423.678       20.991
     1155        1.678        5.308            0      395.076      434.034       22.959
     1156        1.871        5.236            0      396.235      409.663       26.561
     1157        1.484        5.068            0      393.252      417.145       22.972
     1158        1.314        5.166            0      395.527      427.564       21.640
     1159        1.577        5.032            0      392.596      435.393       24.384
     1160        1.585        5.101            0      389.834      430.955       22.072
     1161        1.430        5.370            0      394.845      445.549       22.618
     1162        1.665        5.142            0      393.277      432.670       22.837
     1163        2.010        4.923            0      386.306      420.936       23.973
     1164        1.548        5.325            0      397.027      461.020       22.078
     1165        1.726        5.169            0      390.192      438.540       23.710
     1166        1.406        5.245            0      393.584      438.450       22.792
     1167        1.688        5.175            0      394.735      425.808       25.492
     1168        1.421        5.027            0      399.392      413.522       23.737
     1169        1.690        5.075            0      390.556      416.198       22.897
     1170        1.862        5.163            0      393.183      404.506       22.830
     1171        1.724        5.201            0      391.586      433.212       24.807
     1172        1.455        5.173            0      397.984      426.265       25.386
     1173        1.607        5.214            0      393.469      432.467       21.631
     1174        1.812        5.161            0      394.743      438.082       22.535
     1175        1.828        5.147            0      393.744      421.923       21.099
     1176        1.700        5.338            0      394.498      422.210       24.664
     1177        1.753        5.294            0      396.552      426.633       24.592
     1178        1.473        5.356            0      397.040      426.231       22.742
     1179        1.515        5.131            0      395.373      434.612       21.681
     1180        1.963        5.022            0      382.870      396.159       24.953
     1181        1.754        5.014            0      390.525      415.607       20.336
     1182        1.715        5.369            0      395.764      436.782       25.233
     1183        1.756        5.145            0      390.971      414.716       22.834
     1184        1.908        5.081            0      390.687      405.842       20.466
     1185        2.014        5.184            0      393.325      429.447       22.631
     1186        1.772        5.198            0      393.698      439.843       21.348
     1187        1.580        5.118            0      394.879      401.851       24.684
     1188        1.483        5.240            0      392.014      389.250       20.160
     1189        1.476        5.067            0      393.975      429.473       21.636
     1190        1.531        5.191            0      391.403      425.881       24.968
     1191        1.429        5.210            0      397.795      424.363       21.961
     1192        1.348        5.294            0      396.135      416.477       24.254
     1193        1.452        5.190            0      393.201      408.845       22.067
     1194        1.639        5.083            0      395.357      412.910       19.587
     1195        1.492        5.065            0      387.614      431.321       22.638
     1196        1.683        4.942            0      388.105      398.815       22.621
     1197        1.901        5.192            0      391.891      461.668       21.493
     1198        1.849        5.173            0      397.870      472.195       20.200
     1199        1.841        5.055            0      393.434      432.074       21.675
     1200        1.546        5.128            0      391.355      459.020       26.948
     1201        1.284        5.071            0      390.753      413.491       23.414
     1202        1.466        5.265            0      398.053      438.057       23.717
     1203        1.377        5.152            0      398.182      412.188       21.835
     1204        1.319        5.167            0      391.874      392.123       24.056
     1205        1.339        5.101            0      399.004      414.583       22.342
     1206        1.204        4.890            0      394.086      410.884       25.999
     1207        1.350        5.082            0      395.142      400.469       22.657
     1208        1.350        5.186            0      393.972      430.145       21.672
     1209        1.762        5.166            0      393.885      427.389       22.876
     1210        1.584        5.184            0      392.260      425.387       22.428
     1211        1.473        5.042            0      392.041      429.139       25.086
     1212        1.524        5.157            0      393.209      393.513       23.176
     1213        1.540        5.336            0      393.944      432.942       20.398
     1214        1.072        5.150            0      398.718      447.672       24.984
     1215        1.199        5.102            0      393.145      442.939       21.785
     1216        1.747        5.221            0      395.554      457.416       23.651
     1217        1.616        4.808            0      381.324      399.105       22.968
     1218        1.691        4.998            0      391.925      405.923       23.665
     1219        1.785        5.146            0      391.024      422.348       22.040
     1220        1.863        5.239            0      395.644      418.921       24.232
     1221        1.991        5.040            0      390.201      422.702       23.849
     1222        1.556        5.072            0      394.865      434.283       25.390
     1223        1.875        5.146            0      393.108      419.467       23.161
     1224        1.669        5.291            0      394.448      420.104       23.528
     1225        1.656        5.386            0      393.972      421.408       23.012
     1226        1.651        5.286            0      400.617      443.944       23.881
     1227        1.586        5.179            0      391.262      446.603       21.645
     1228        1.794        5.058            0      394.242      439.185       26.472
     1229        1.873        5.077            0      393.203      429.066       25.929
     1230        1.432        5.124            0      394.535      389.941       23.127
     1231        1.552        5.413            0      395.933      382.110       21.867
     1232        1.521        5.136            0      391.850      392.628       22.015
     1233        1.579        5.036            0      392.592      394.134       22.311
     1234        1.336        4.924            0      389.913      357.731       24.654
