  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      415        2.167        4.340            0      467.401      431.961       90.140
      416        2.162        4.450            0      483.723      460.005       78.926
      417        2.074        4.349            0      461.969      428.807       84.605
      418        2.120        4.355            0      468.689      449.171       78.045
      419        2.007        4.389            0      471.539      474.686       82.180
      420        2.085        4.544            0      486.329      479.329       74.483
      421        2.244        4.399            0      474.981      442.716       78.917
      422        2.252        4.701            0      504.401      498.777       83.136
      423        2.139        4.477            0      478.844      426.298       85.908
      424        2.235        4.495            0      486.805      459.668       79.061
      425        2.205        4.420            0      473.566      477.003       80.926
      426        2.296        4.366            0      476.906      458.571       86.415
      427        2.135        4.321            0      466.372      455.732       79.695
      428        2.160        4.277            0      464.627      417.957       87.188
      429        2.096        4.309            0      467.907      464.069       84.656
      430        2.235        4.349            0      473.489      469.497       84.253
      431        2.151        4.459            0      483.065      478.253       80.191
      432        2.098        4.467            0      476.880      503.508       78.693
      433        2.073        4.525            0      487.895      493.995       73.417
      434        2.144        4.350            0      475.664      471.833       81.444
      435        2.175        4.376            0      468.898      476.688       83.396
      436        2.259        4.533            0      492.978      493.369       89.256
      437        2.123        4.427            0      474.669      469.211       74.091
      438        2.085        4.559            0      488.020      497.365       77.134
      439        2.187        4.253            0      467.565      441.522       78.747
      440        2.245        4.246            0      460.718      470.608       85.500
      441        2.134        4.255            0      459.383      422.420       78.038
      442        2.236        4.313            0      470.166      452.044       86.650
      443        2.093        4.334            0      465.191      438.605       85.046
      444        2.135        4.271            0      450.315      417.726       88.311
      445        2.143        4.205            0      458.592      440.843       84.383
      446        2.125        4.231            0      455.162      439.064       84.022
      447        2.114        4.569            0      492.029      535.096       85.033
      448        2.242        4.445            0      479.084      508.170       86.691
      449        2.143        4.410            0      470.037      469.672       89.927
      450        2.120        4.385            0      476.929      482.048       82.183
      451        2.127        4.255            0      466.439      475.951       80.634
      452        2.251        4.284            0      464.522      461.195       72.687
      453        2.112        4.395            0      476.448      496.769       80.739
      454        2.175        4.362            0      475.875      509.690       79.607
      455        2.214        4.267            0      462.984      481.986       85.514
      456        2.251        4.255            0      465.938      465.648       87.154
      457        2.194        4.432            0      478.381      464.137       79.981
      458        2.157        4.555            0      488.123      494.158       76.964
      459        2.258        4.332            0      468.663      449.514       81.960
      460        2.195        4.358            0      469.088      446.873       80.237
      461        2.169        4.324            0      470.123      458.392       74.054
      462        2.128        4.369            0      471.000      475.809       84.742
      463        2.123        4.480            0      475.824      465.057       87.157
      464        2.308        4.087            0      444.613      402.226       79.487
      465        2.238        4.258            0      460.067      445.826       81.280
      466        2.307        4.107            0      455.356      436.252       81.155
      467        2.152        4.242            0      463.965      449.621       87.049
      468        2.109        4.352            0      471.666      478.069       76.974
      469        2.032        4.333            0      471.018      449.202       86.364
      470        2.169        4.462            0      477.307      458.442       81.652
      471        2.124        4.395            0      462.028      440.795       84.037
      472        2.179        4.315            0      468.342      465.415       82.142
      473        2.067        4.310            0      471.456      446.827       81.695
      474        2.045        4.383            0      474.194      440.366       85.188
      475        2.037        4.259            0      462.057      438.448       73.142
      476        1.978        4.492            0      495.532      483.673       86.008
      477        2.099        4.331            0      472.744      451.681       89.153
      478        2.214        4.517            0      489.824      488.770       81.538
      479        2.142        4.339            0      468.336      452.816       84.961
      480        2.133        4.451            0      485.664      456.837       77.770
      481        2.173        4.403            0      476.745      452.184       85.455
      482        2.194        4.477            0      486.739      471.013       83.271
      483        2.115        4.340            0      477.758      440.179       84.510
      484        2.144        4.451            0      480.156      467.804       82.342
      485        2.199        4.379            0      478.034      454.088       82.497
      486        2.209        4.376            0      474.366      462.486       86.206
      487        2.116        4.471            0      489.393      478.524       81.021
      488        2.358        4.433            0      484.787      472.158       79.127
